op_type,district,street,rooms,area,floor,total_floors,house_seria,house_type,condition,price,lat,lon
For sale,Vecmīlgrāvis,Dombrovska 9b,1,27.0,2,2,Specpr.,Wood,Partial amenities,6500.0,57.028475650000004,24.11350490000001
For sale,Ziepniekkalns,Vienības g. 192,3,112.0,1,5,Jaun.,Masonry,All amenities,144000.0,56.918403,24.0883001
For sale,Purvciems,Vaidavas 2,2,43.0,1,5,Hrušč.,Brick,All amenities,42999.0,56.965117649999996,24.176048197694833
For sale,Ziepniekkalns,Vadakstes 20,1,35.0,5,5,Hrušč.,Brick,All amenities,31250.0,56.913478850000004,24.095738741818383
For rent,Ziepniekkalns,Valdeķu 5,3,61.0,7,9,602.,Panel,All amenities,400.0,56.9179763,24.09446994834861
For sale,centrs,Katrīnas d. 5,3,70.0,5,5,Specpr.,Brick-Panel,All amenities,96000.0,56.9716816,24.1021951
For sale,Ziepniekkalns,Zaļenieku 40,2,31.0,2,5,Hrušč.,Brick,All amenities,12700.0,56.905060399999996,24.100575654879762
For rent,Čiekurkalns,Rusova 7,2,37.0,4,9,Jaun.,Masonry,All amenities,430.0,56.988825500000004,24.169165958402356
For rent,Maskavas priekšpilsēta,Maskavas 175,1,14.0,4,4,Specpr.,Masonry,All amenities,80.0,56.8597884,24.3083417
For sale,Ziepniekkalns,Kaplavas 5,3,117.0,2,6,Jaun.,Masonry,All amenities,149000.0,56.90846935,24.07867741283578
For sale,Maskavas priekšpilsēta,Ebreju 10,1,34.0,5,5,103.,Brick-Panel,All amenities,35000.0,56.9379361,24.154479
For sale,Mangaļi,Mores 7,3,57.0,2,5,Hrušč.,Panel,All amenities,49000.0,57.01959205,24.1357826
For sale,Aplokciems,Mores 7,3,57.0,2,5,Hrušč.,Panel,All amenities,49000.0,57.01959205,24.1357826
For sale,Vecrīga,Smilšu 10,4,120.0,4,7,Jaun.,Masonry,All amenities,370000.0,56.9503023,24.1092472
For rent,centrs,Lāčplēša 98,1,20.0,6,6,Specpr.,Panel-Brick,All amenities,225.0,56.944402350000004,24.13236302327831
For rent,Āgenskalns,St. Rusas 5,1,35.0,3,6,Hrušč.,Masonry,All amenities,300.0,56.94310575,24.09400638845401
For rent,Teika,Brīvības gatve 312,2,54.0,3,5,Renov.,Masonry,All amenities,500.0,56.97897505,24.186404768220154
For sale,Āgenskalns,Kuģu 26,3,60.0,3,5,Jaun.,Brick-Panel,All amenities,120000.0,56.94553165,24.092327378378094
For rent,Teika,Ropažu 56,2,35.0,1,5,Staļina,Brick,All amenities,280.0,56.98013995,24.178889674420297
For rent,Pļavnieki,Deglava 152,1,31.0,2,9,602.,Panel,All amenities,180.0,56.944681599999996,24.214540935957288
For rent,centrs,Bruņinieku 115c,1,20.0,4,5,P. kara,Masonry,Partial amenities,145.0,56.9503971,24.144978
For sale,Grīziņkalns,Asara 12,3,60.0,4,5,Renov.,Masonry,All amenities,125000.0,56.9553833,24.1488881
For sale,Ziepniekkalns,Vienības g. 192,3,84.0,3,5,Jaun.,Panel,All amenities,145000.0,56.918403,24.0883001
For sale,Āgenskalns,Zemaišu 4,1,30.0,3,4,Hrušč.,Brick,All amenities,29900.0,56.92963225,24.06966035155105
For sale,centrs,Valdemāra 57/59,3,84.0,5,7,Renov.,Masonry,All amenities,135000.0,56.960378,24.1197764
For rent,Teika,Brīvības gatve 293 a,3,91.0,3,5,Jaun.,Panel,All amenities,860.0,56.9730973,24.1660728
For sale,centrs,Lāčplēša 43,3,51.0,4,5,P. kara,Masonry,All amenities,83000.0,56.952891199999996,24.12876676327121
For sale,Maskavas priekšpilsēta,Jersikas 25,1,20.0,2,2,P. kara,Wood,Partial amenities,8880.0,56.9388472,24.145181699640503
For sale,Mežciems,Biķernieku 250,1,12.0,1,2,Staļina,Wood,All amenities,14500.0,56.96184315,24.3024778
For sale,Ķengarags,Krustpils 46,3,51.0,1,2,Specpr.,Brick,Partial amenities,14970.0,56.9198151,24.1942607
For sale,Zasulauks,Tapešu 2,1,31.0,1,2,Staļina,Masonry,Partial amenities,18000.0,56.9452853,24.049844951148227
For rent,Purvciems,Ilūkstes 101,2,45.0,2,10,467.,Panel-Brick,All amenities,330.0,56.9521699,24.19569529834171
For sale,centrs,Marijas 15,4,92.0,5,7,P. kara,Masonry,All amenities,128755.0,56.95029005,24.12406799743038
For sale,centrs,Zirņu 5,2,49.0,5,9,467.,Brick-Panel,All amenities,63500.0,56.8597884,24.3083417
For sale,Ķengarags,Glūdas 11,2,48.0,4,5,LT proj.,Panel,All amenities,49850.0,56.913225,24.17397661274337
Buying,Imanta,,4,,,,,,All amenities,,46.3144754,11.0480288
For sale,Teika,Burtnieku 36a,2,57.0,3,5,Jaun.,Brick-Panel,All amenities,80000.0,56.9670442,24.1820249
For rent,centrs,Birznieka-Upīša 23,1,16.0,3,3,P. kara,Masonry,All amenities,150.0,56.95009165,24.130423266623488
For sale,Vecmīlgrāvis,Dombrovska 11,3,40.0,3,3,Staļina,Masonry,All amenities,13890.0,57.029701200000005,24.112884668399992
For rent,Šampēteris-Pleskodāle,Lielirbes 11,3,93.0,9,23,Jaun.,Panel-Brick,All amenities,700.0,56.9340645,24.0436381
For rent,centrs,Ģertrūdes 127,1,29.0,4,5,P. kara,Brick,All amenities,350.0,56.9475472,24.140900363777014
For rent,centrs,M. Piena 8,3,51.0,4,4,P. kara,Brick,All amenities,550.0,56.9701058,24.1047657
For sale,Pļavnieki,Dzeņu 10,4,77.0,4,9,602.,Panel,All amenities,74500.0,56.939995100000004,24.211517184958648
For rent,Bieriņi,Līdaku 3a,1,25.0,2,2,P. kara,Wood,Partial amenities,160.0,56.9259282,24.0636441
For sale,Pļavnieki,Salnas 3,4,77.0,4,9,602.,Panel,All amenities,63000.0,56.9436071,24.218939310748862
For rent,Sarkandaugava,Limbažu 2,1,26.12,5,5,Hrušč.,Brick,All amenities,200.0,57.00023195,24.119242999999997
For rent,centrs,Senču 5,3,93.0,3,5,P. kara,Masonry,All amenities,450.0,56.9676747,24.14522670507931
For sale,Zolitūde,Lejiņa 3,2,58.0,5,9,119.,Panel,All amenities,65000.0,56.94716445,24.014437186495236
Buying,Āgenskalns,,Citi,,,,,,,,46.3144754,11.0480288
For rent,Ziepniekkalns,Valdeķu 66/1,1,34.0,5,9,602.,Panel,All amenities,220.0,56.9150015,24.0967059
For sale,Zolitūde,Rostokas 22,4,90.0,1,9,119.,Panel,All amenities,69900.0,54.143609999999995,12.05044145
For rent,Pļavnieki,Rudens 9,1,31.0,1,9,602.,Panel,All amenities,210.0,56.938550649999996,24.201576660629094
For sale,Vecmīlgrāvis,Atlantijas 67,2,62.0,2,3,Staļina,Masonry,All amenities,42900.0,57.0448915,24.091891284887172
For rent,Mežaparks,Siguldas pr. 14,4,151.0,2,3,P. kara,Masonry,All amenities,1900.0,NaN,NaN
For rent,centrs,Čaka 89,1,13.0,2,2,Renov.,Masonry,All amenities,295.0,56.95712685,24.13758778572184
For rent,Purvciems,Viršu 4,1,44.0,7,12,104.,Panel,All amenities,250.0,56.95225155,24.17958265
For rent,Zolitūde,Bieziņa 3,3,70.0,2,10,119.,Panel,All amenities,300.0,56.94454425,24.017390849999998
For rent,centrs,Matīsa 14,1,33.0,2,2,P. kara,Wood,All amenities,265.0,56.9577769,24.13143339864679
For rent,Maskavas priekšpilsēta,Maskavas 146,1,23.0,1,1,Renov.,Panel-Brick,All amenities,250.0,56.8597884,24.3083417
For sale,centrs,Kalniņa 1,1,25.0,5,5,Renov.,Masonry,All amenities,59990.0,56.949246,24.120821916159187
For sale,centrs,Kalniņa 1,1,33.0,5,5,Renov.,Masonry,All amenities,72990.0,56.949246,24.120821916159187
For sale,centrs,Kalniņa 1,1,24.0,5,5,Renov.,Masonry,All amenities,59990.0,56.949246,24.120821916159187
Buying,Mangaļi,,1,99.0,99,9,,,,,46.3144754,11.0480288
For sale,centrs,Kalniņa 1,1,27.0,5,5,Renov.,Masonry,All amenities,63990.0,56.949246,24.120821916159187
For sale,centrs,Kalniņa 1,1,31.0,5,5,Renov.,Masonry,All amenities,69990.0,56.949246,24.120821916159187
For rent,Dzegužkalns,Dzirciema 21,2,48.0,12,12,Čehu pr.,Brick-Panel,All amenities,450.0,56.95349575,24.05264137849445
For rent,centrs,Brīvības 56,4,20.0,3,6,Staļina,Panel,All amenities,250.0,56.95603255,24.12140818084029
For rent,Purvciems,Ūnijas 31,2,55.0,1,3,Staļina,Brick,All amenities,400.0,56.9688431,24.168355287671346
For rent,centrs,Cēsu 2,2,54.0,4,6,P. kara,Masonry,All amenities,320.0,56.963677,24.1376529
For rent,centrs,Birznieka-Upīša 29,3,82.0,5,6,Renov.,Masonry,All amenities,800.0,56.9498859,24.1318519
For rent,Šampēteris-Pleskodāle,Zalves 47,3,82.0,1,5,Jaun.,Brick,All amenities,590.0,56.9372129,24.034730351468205
For rent,centrs,Cēsu 2,2,50.0,5,6,P. kara,Masonry,All amenities,340.0,56.963677,24.1376529
For sale,Dārzciems,Slāvu 13/2,4,76.0,6,9,602.,Panel,All amenities,61000.0,56.9307254,24.181101
Buying,Sarkandaugava,,,4.0,44,4,,,,,46.3144754,11.0480288
For rent,Ziepniekkalns,Ozolciema 52,1,41.0,2,9,M. ģim.,Panel,All amenities,400.0,56.901009599999995,24.099975638354902
For sale,Mežciems,Kaivas 50,2,57.0,3,5,Jaun.,Masonry,All amenities,62150.0,56.95546705,24.24181865
For sale,centrs,Dzirnavu 63,5,141.0,3,6,P. kara,Masonry,All amenities,170000.0,56.9548743,24.120069
For sale,Grīziņkalns,Laboratorijas 23,1,20.0,1,2,P. kara,Wood,Partial amenities,12800.0,56.95853595,24.149507766793903
For sale,Vecmīlgrāvis,Emmas 7,3,67.0,2,5,LT proj.,Panel,All amenities,41000.0,57.0290757,24.1091463
For sale,centrs,Ģertrūdes 9,5,169.0,4,6,P. kara,Masonry,All amenities,355000.0,56.958294,24.1213478
For sale,Dzegužkalns,Dzirciema 27,2,45.0,11,12,Čehu pr.,Brick-Panel,All amenities,52200.0,56.95488155,24.051804923109138
For sale,Āgenskalns,Dzirciema 71,2,50.0,6,9,602.,Panel,All amenities,42900.0,56.96512045,24.05498288933685
For sale,Teika,Ieriķu 54,2,60.0,1,2,Staļina,Masonry,All amenities,39999.0,56.9653522,24.1647985
For sale,centrs,Eksporta 8,5,150.0,1,2,Jaun.,Masonry,All amenities,249000.0,56.956763,24.0954531
For rent,centrs,Eksporta 8,4,260.0,2,2,Jaun.,Masonry,All amenities,2900.0,56.956763,24.0954531
For rent,centrs,Eksporta 8,4,235.0,2,2,Jaun.,Masonry,All amenities,2500.0,56.956763,24.0954531
For rent,Ziepniekkalns,Valdeķu 50,3,65.0,3,9,602.,Panel,All amenities,400.0,56.9039544,24.094960941927194
For rent,Āgenskalns,Gardenes 7,2,42.0,5,5,Hrušč.,Brick,All amenities,300.0,56.92783115,24.073532
For sale,Iļģuciems,Skujenes 13,2,45.0,2,5,LT proj.,Brick-Panel,All amenities,46300.0,56.96306045,24.047936375608153
For sale,Vecmīlgrāvis,Melīdas 1,1,43.0,5,5,M. ģim.,Panel,All amenities,22500.0,57.02967645,24.105430215197913
For sale,Vecmīlgrāvis,Vecmīlgrāvja 1. l. 37,1,28.0,1,5,LT proj.,Panel,All amenities,30000.0,NaN,NaN
Buying,centrs,,2,,12,9,,,,,46.3144754,11.0480288
For sale,centrs,Sadovņikova 21,3,66.0,3,5,Specpr.,Brick,All amenities,69900.0,56.9421434,24.1326836
For rent,Pļavnieki,Deglava 106,1,40.0,1,9,119.,Panel,All amenities,210.0,56.947967250000005,24.189865925387586
For sale,Mežciems,Celmu 10,1,27.0,4,5,LT proj.,Panel,All amenities,33300.0,56.97300075,24.235479449999993
For rent,centrs,Miera 27,4,101.0,5,5,P. kara,Masonry,Partial amenities,480.0,56.9665763,24.1337504
For rent,centrs,Rūpniecības 21,3,95.0,3,7,Jaun.,Brick,All amenities,1000.0,56.9660465,24.1019662
Buying,Iļģuciems,,Citi,,,,,,,,46.3144754,11.0480288
For rent,Purvciems,Ilūkstes 60,1,30.0,5,5,LT proj.,Panel,All amenities,250.0,56.9531103,24.19957545
For rent,Purvciems,Ieriķu 36,1,28.0,3,5,103.,Brick-Panel,All amenities,290.0,56.96521775,24.17439104919885
For sale,centrs,Pērnavas 39,1,28.0,5,6,P. kara,Brick,All amenities,38500.0,56.955507499999996,24.153498939456263
Change,Imanta,Slokas 130,3,,1,12,Čehu pr.,Brick,All amenities,110000.0,56.96380995,24.01951381364451
For rent,Purvciems,Ilūkstes 54,1,43.0,2,5,M. ģim.,Panel,All amenities,230.0,56.9502634,24.1981767
For rent,centrs,Čaka 130,1,35.0,1,6,P. kara,Brick,All amenities,350.0,56.9612506,24.14710292125519
For sale,Katlakalns,Bauskas 205,2,54.0,4,9,602.,Panel,All amenities,68000.0,56.9141787,24.1217522
For sale,Purvciems,Stirnu 20,2,53.0,1,5,Jaun.,Masonry,All amenities,92000.0,56.9650621,24.1952933
For sale,Purvciems,Stirnu 20,3,73.0,1,4,Jaun.,Masonry,All amenities,139000.0,56.9650621,24.1952933
For sale,Ziepniekkalns,Valdeķu 1,3,60.0,5,5,Hrušč.,Brick,All amenities,57000.0,56.9001741,24.0926941
For sale,Purvciems,Upeņu 17,2,62.0,2,8,Jaun.,Panel,All amenities,94000.0,56.96023005,24.19175206883577
For rent,Ķengarags,Maskavas 266,2,45.0,4,5,LT proj.,Panel,All amenities,250.0,56.8597884,24.3083417
For rent,centrs,Alunāna 6,2,50.0,2,4,P. kara,Brick,All amenities,390.0,56.9567552,24.1116411783831
For sale,Imanta,Anniņmuižas bulvāris 43,3,170.0,23,24,Jaun.,Brick-Panel,All amenities,220000.0,56.959030600000006,24.013887042853
For sale,centrs,Ganību d. 40a,1,32.0,3,3,P. kara,Brick,Partial amenities,16900.0,NaN,NaN
For sale,Āgenskalns,Kristapa 10,1,17.0,2,4,M. ģim.,Brick,Partial amenities,21000.0,56.94320329999999,24.061899750012444
For rent,centrs,Kurbada 3b,5,50.0,3,5,Renov.,Brick-Panel,All amenities,430.0,56.9479382,24.1380288
For sale,Dārzciems,Strautu 23,1,39.0,3,5,M. ģim.,Panel,All amenities,30000.0,56.94016,24.186816783778013
For sale,Ķengarags,Maskavas 291/2,3,60.0,2,5,LT proj.,Panel,All amenities,52200.0,56.8702755,24.2741204
For rent,Imanta,Kurzemes pr. 148,1,34.0,8,9,602.,Panel,All amenities,290.0,NaN,NaN
For sale,Vecrīga,Šķūņu 6,1,42.0,3,4,P. kara,Masonry,All amenities,119990.0,56.9487783,24.1075908
For sale,Vecrīga,Šķūņu 6,2,34.0,2,4,P. kara,Masonry,All amenities,96990.0,56.9487783,24.1075908
For sale,Teika,Burtnieku 33,1,18.0,4,5,M. ģim.,Brick,All amenities,19900.0,56.9685701,24.1819824
For rent,Purvciems,Kastrānes 1/2,1,24.0,2,5,Renov.,Masonry,All amenities,230.0,56.9697688,24.1782343
For sale,Vecrīga,Šķūņu 6,1,15.0,3,4,P. kara,Masonry,All amenities,49990.0,56.9487783,24.1075908
For sale,Purvciems,Burtnieku 33,1,18.0,4,5,M. ģim.,Masonry,All amenities,19900.0,56.9685701,24.1819824
For sale,Zolitūde,Ruses 3,4,90.0,7,9,119.,Panel,All amenities,82500.0,56.9484028,24.00206886443955
Renting,centrs,,2,,,,,,,,46.3144754,11.0480288
For sale,Bolderāja,Platā 22,2,44.0,1,9,Specpr.,Brick,All amenities,16000.0,57.0280131,24.0412216
Buying,Imanta,,2,,,,,,All amenities,,46.3144754,11.0480288
Buying,Ziepniekkalns,,2,,,,,,All amenities,,46.3144754,11.0480288
For rent,centrs,Brīvības iela 162,4,86.0,5,8,Specpr.,Brick-Panel,All amenities,450.0,56.9655513,24.14359767896206
For rent,Jugla,Ciemupes 1,3,100.0,4,10,Jaun.,Masonry,All amenities,580.0,56.987995299999994,24.246103566391604
For sale,centrs,Ausekļa 7,5,178.0,4,6,Renov.,Masonry,All amenities,520000.0,56.96104425,24.099655755347378
For rent,centrs,Eksporta 12,4,245.0,6,6,Renov.,Masonry,All amenities,1000.0,56.956763,24.0954531
Change,Imanta,Kurzemes pr. 98,1,35.0,7,9,602.,Panel,All amenities,,NaN,NaN
For sale,Jugla,Vidzemes al. 3,2,46.0,8,12,Specpr.,Brick-Panel,All amenities,62000.0,56.992872500000004,24.242752243789624
For rent,Mangaļi,Briežu 7,1,26.0,5,6,Jaun.,Panel,All amenities,240.0,57.022122249999995,24.137758235839875
For sale,centrs,Ģertrūdes 86,1,32.0,6,6,P. kara,Masonry,All amenities,39800.0,56.9471865,24.1411337
For rent,centrs,Tallinas 68,2,35.0,5,5,P. kara,Masonry,All amenities,320.0,56.9604566,24.1412889
For rent,centrs,Alberta 11,3,64.26,5,6,P. kara,Masonry,All amenities,190.0,56.95900535,24.108792096133044
For rent,centrs,Avotu 75,1,20.0,1,2,P. kara,Wood,Partial amenities,140.0,56.9507767,24.1332307
For sale,Iļģuciems,Šauļu 1,2,38.2,4,5,LT proj.,Panel,All amenities,49000.0,56.9660625,24.060476490519342
For rent,centrs,Čaka 54,4,100.0,2,6,P. kara,Brick,All amenities,750.0,56.9545069,24.1333641
For sale,Imanta,Kurzemes pr. 120,3,63.0,4,9,602.,Panel,All amenities,63000.0,NaN,NaN
For sale,Daugavgrīva,Plēksnes 6,1,32.0,5,5,M. ģim.,Brick-Panel,All amenities,22500.0,57.0402147,24.031457377538068
For sale,Ķengarags,Prūšu 3/1,2,39.3,2,5,LT proj.,Panel,All amenities,40000.0,56.9150027,24.1755593
Renting,Jugla,,1,,1,12,,,All amenities,,46.3144754,11.0480288
For sale,centrs,Blaumaņa 9,3,92.0,6,6,Renov.,Masonry,All amenities,88892.0,56.9539256,24.1237609
For rent,Zolitūde,Ruses 24,3,75.0,4,9,119.,Panel,All amenities,490.0,56.94617195,24.008787249999997
For sale,Ķengarags,Maskavas 259,2,37.0,5,5,LT proj.,Panel,All amenities,32500.0,56.8597884,24.3083417
For rent,centrs,Birznieka-Upīša 23,4,98.0,1,3,P. kara,Masonry,All amenities,5.0,56.95009165,24.130423266623488
For rent,Purvciems,Dzelzavas 95,2,51.0,4,5,LT proj.,Panel,All amenities,290.0,56.955582500000006,24.2032005
For sale,centrs,Brīvības iela 150,5,123.0,2,6,P. kara,Masonry,All amenities,125000.0,56.9647023,24.141613336026758
For rent,Ziepniekkalns,Ozolciema 56 k-2,1,35.0,9,9,602.,Panel,All amenities,270.0,56.9010582,24.101412932517675
For sale,Iļģuciems,Vaidelotes 19,1,33.0,5,5,Hrušč.,Brick,All amenities,25000.0,56.9673626,24.050075230464852
For sale,Mežciems,Hipokrāta 9,1,48.0,10,16,104.,Panel,All amenities,55850.0,56.96758455,24.238078024789004
For sale,Imanta,Dammes 17,3,68.0,5,5,LT proj.,Panel,All amenities,48500.0,56.96223585,24.011254299999997
For sale,Pļavnieki,J. Vācieša 12,3,62.0,1,7,602.,Panel,All amenities,59990.0,NaN,NaN
For rent,Purvciems,Ūnijas 59,2,46.0,5,5,103.,Brick-Panel,All amenities,350.0,56.9667933,24.1763088
For rent,centrs,Avotu 37,3,63.0,3,3,Staļina,Brick,Partial amenities,420.0,56.9507767,24.1332307
Renting,Pļavnieki,,1,,,,,,,,46.3144754,11.0480288
Buying,Dārzciems,Lapsu,2,65.0,2,,Jaun.,Panel,,,56.9495716,24.1762346
For rent,Bolderāja,Lielupes 1,1,28.0,1,5,Hrušč.,Masonry,All amenities,180.0,57.0386355,24.0464749
Renting,Purvciems,,1,,,,,,,,46.3144754,11.0480288
For rent,Āgenskalns,Kuldīgas 37a,3,79.0,4,5,Jaun.,Panel,All amenities,650.0,56.9468335,24.058019062427036
For rent,Ziepniekkalns,Ziepniekkalna 64,2,60.0,1,5,Jaun.,Masonry,All amenities,390.0,56.8974581,24.1389382
For rent,Iļģuciems,Spilves 35,1,25.0,5,5,LT proj.,Panel,All amenities,235.0,56.9708679,24.050622445258064
For sale,Sarkandaugava,Priežu 14,2,37.0,1,2,Specpr.,Masonry,Partial amenities,11800.0,56.9931197,24.1279467
For sale,Mežciems,Eizenšteina 45,4,73.0,2,9,602.,Panel,Partial amenities,75000.0,56.96583145,24.235335499999998
For rent,Pļavnieki,Ilūkstes 4,1,40.0,4,9,104.,Panel,All amenities,190.0,56.93391825,24.196113058652745
For rent,Pļavnieki,J. Vācieša 10,2,51.0,5,9,602.,Panel,All amenities,300.0,NaN,NaN
For rent,Ziepniekkalns,Valdeķu 60,2,51.0,3,9,602.,Brick-Panel,All amenities,300.0,56.90156125,24.095424645270803
For rent,Šampēteris-Pleskodāle,Šampētera 42,2,40.0,1,2,Renov.,Wood,All amenities,350.0,56.9395194,24.03053669897443
For rent,Krasta r-ns,Maskavas 218,2,50.0,7,9,467.,Panel,All amenities,350.0,56.9252257,24.1665526
For rent,centrs,Vidus 4,3,82.0,4,5,P. kara,Brick,All amenities,1200.0,56.96114435,24.10096129657067
For rent,Jaunciems,Jaunciema 5. šķ. l. 10b,1,50.0,1,3,Priv. m.,Masonry,All amenities,200.0,NaN,NaN
For sale,centrs,Tomsona 24,4,85.0,5,5,Renov.,Brick-Panel,All amenities,167000.0,56.9650989,24.12669736442999
Buying,centrs,,1,,,,,,,,46.3144754,11.0480288
For sale,Dzegužkalns,Daugavgrīvas 56,2,48.0,7,9,467.,Panel,All amenities,43500.0,56.9556152,24.06916830576695
For sale,Grīziņkalns,Sapieru 3,1,30.0,1,5,Jaun.,Masonry,All amenities,52000.0,56.96328465,24.15279345
For rent,centrs,Eksporta 8,5,150.0,1,2,Jaun.,Masonry,All amenities,1700.0,56.956763,24.0954531
For rent,Purvciems,Ķeguma 60,1,40.0,3,5,M. ģim.,Panel,All amenities,220.0,56.964717,24.196298448894993
For sale,Purvciems,Pūces 51,3,63.0,6,9,602.,Panel,All amenities,65000.0,56.953502150000006,24.192131770328075
For rent,centrs,Valdemāra 147/3,2,54.0,2,5,Specpr.,Brick,All amenities,330.0,56.948395,24.0806499
For rent,centrs,Barona 82a,1,23.0,1,2,Staļina,Masonry,All amenities,250.0,56.9667799,24.150157
For sale,Ķengarags,Maskavas 423,3,63.0,5,5,LT proj.,Panel,All amenities,55000.0,56.8597884,24.3083417
For sale,Imanta,Anniņmuižas bulvāris 43,3,110.0,21,24,Jaun.,Panel,All amenities,147000.0,56.959030600000006,24.013887042853
For sale,centrs,Kalniņa 1,1,25.0,4,5,Renov.,Masonry,All amenities,56990.0,56.949246,24.120821916159187
For rent,Purvciems,Dzelzavas 38,2,57.0,12,12,104.,Panel,All amenities,35.0,56.9583699,24.1789809
For sale,centrs,Kalniņa 1,2,29.0,4,5,Renov.,Masonry,All amenities,66990.0,56.949246,24.120821916159187
Buying,Imanta,,,,,,,,,,46.3144754,11.0480288
For rent,Zolitūde,Liedes 2,2,63.0,1,4,Jaun.,Panel,All amenities,460.0,56.9444663,24.02557604617847
For rent,Zolitūde,Ruses 3,1,42.0,5,9,119.,Panel,All amenities,210.0,56.9484028,24.00206886443955
For rent,Sarkandaugava,Ozolu 7,2,40.0,1,5,Specpr.,Brick-Panel,All amenities,210.0,56.98609795,24.136899096755883
For rent,centrs,Tērbatas 4,4,119.0,4,5,Renov.,Masonry,All amenities,1200.0,56.953059,24.1200556
For rent,Mežaparks,Visbijas pr. 17,5,165.0,2,3,Renov.,Masonry,All amenities,1500.0,NaN,NaN
For sale,centrs,Ģertrūdes 95a,5,133.0,4,4,P. kara,Masonry,All amenities,125000.0,56.950365,24.1363559
For rent,Āgenskalns,Alīses 6,2,43.0,5,5,Hrušč.,Panel,All amenities,330.0,56.946144149999995,24.067292890165554
For rent,Ziepniekkalns,Ziepniekkalna 70,3,84.0,3,4,Jaun.,Masonry,All amenities,530.0,56.8974581,24.1389382
For sale,Pļavnieki,Grestes 8,4,75.0,7,9,467.,Panel,All amenities,71000.0,56.935859050000005,24.208108377683764
For rent,centrs,Eksporta 8,4,148.0,1,3,Jaun.,Wood,All amenities,1800.0,56.956763,24.0954531
For rent,Šampēteris-Pleskodāle,Lielirbes 13,3,90.0,15,30,Jaun.,Masonry,All amenities,650.0,56.9334996,24.0424848
For sale,Imanta,Jūrmalas g. 101,4,76.0,3,9,602.,Panel,All amenities,69000.0,56.9539529,23.9715892
For rent,Teika,Brīvības gatve 334,2,43.0,3,5,Hrušč.,Brick-Panel,All amenities,430.0,56.9801687,24.1911053
For rent,Pļavnieki,Saharova 7,1,40.0,3,9,M. ģim.,Panel,All amenities,200.0,56.93515745,24.20020071164109
For sale,Imanta,M. Krūmu 6,2,50.0,3,5,LT proj.,Panel,All amenities,41000.0,56.958455799999996,24.002856101952545
For rent,Mežciems,Celmu 10,2,49.0,2,5,LT proj.,Panel,All amenities,261.0,56.97300075,24.235479449999993
For sale,centrs,Dzirnavu 60,2,74.0,4,5,P. kara,Brick,All amenities,135000.0,56.9544354,24.1200833
