Poster_Link,Series_Title,Runtime_of_Series,Certificate,Runtime_of_Episodes,Genre,IMDB_Rating,Overview,Star1,Star2,Star3,Star4,No_of_Votes
"https://m.media-amazon.com/images/M/MV5BNzNlOTU1OTYtYmI0ZS00NjVhLWE1ZjQtM2UwMjdjMTJiNjViXkEyXkFqcGdeQXVyNjk5NDA3OTk@._V1_UX67_CR0,0,67,98_AL_.jpg",Damnation,(2017–2018),,60 min,"Crime, Drama, Western",7.7,"An epic saga about the secret history of the 1930s American heartland, centering on the mythic conflict and bloody struggle between big money and the downtrodden.",Logan Marshall-Green,Killian Scott,Sarah Jones,Chasten Harmon,6927
"https://m.media-amazon.com/images/M/MV5BMjA1NjEzODMyMl5BMl5BanBnXkFtZTgwMjg0NTAwNzM@._V1_UX67_CR0,0,67,98_AL_.jpg",High Maintenance,(2016– ),18,30 min,"Comedy, Drama",8.1,A comedy that explores the private lives of unique New York individuals through a common thread: their weed deliveryman.,Ben Sinclair,Kate Lyn Sheil,Britt Lower,Abdullah Saeed,6916
"https://m.media-amazon.com/images/M/MV5BZmY0OGIxODUtMzc2NS00OTlmLWEwZTctYzVmNmQzYjE3Njc5XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_UY98_CR1,0,67,98_AL_.jpg",Tiny Pretty Things,(2020– ),18,60 min,"Drama, Mystery, Thriller",5.8,"Follows the world of an elite ballet academy, and charts the rise and fall of young adults who live far from their homes, each standing on the verge of greatness or ruin.",Kylie Jefferson,Lauren Holly,Casimere Jollette,Brennan Clost,6914
"https://m.media-amazon.com/images/M/MV5BMmE1ZGI1YWItM2EyNy00ZDZhLTgyMzUtNjRkYzNkODMyODNlXkEyXkFqcGdeQXVyOTM1Njc1ODM@._V1_UX67_CR0,0,67,98_AL_.jpg",Phil of the Future,(2004–2006),,25 min,"Adventure, Comedy, Family",7,"A family from 2121 is stuck in 2004, trying desperately to fit in.",Raviv Ullman,Amy Bruckner,Craig Anton,Lise Simms,6908
"https://m.media-amazon.com/images/M/MV5BYjhlYWI2MGUtNjk4ZS00OWJjLWJiZTEtYWYxNTY5MzVhYzI0XkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_UY98_CR0,0,67,98_AL_.jpg",High School DxD,(2012–2018),18,23 min,"Animation, Action, Comedy",7.6,"After being killed on his first date, idiotic and perverted Issei Hyodo is resurrected as a demon by Rias Gremory only to be recruited into her club of high-class devils.",Yûki Kaji,Yôko Hikasa,Azumi Asakura,Shizuka Itô,6901
"https://m.media-amazon.com/images/M/MV5BYzkyZjQ0MjAtNmMyYS00ZDQwLWE1YmItYzIwNTUyMDlmYWM5XkEyXkFqcGdeQXVyNDc0MDgzNTE@._V1_UX67_CR0,0,67,98_AL_.jpg",Taarak Mehta Ka Ooltah Chashmah,(2008– ),U,22 min,"Comedy, Family",8,"The day-to-day happenings of Gokuldham Society and its members, who live, celebrate and often face problems together.",Dilip Joshi,Disha Vakani,Amit Bhatt,Bhavya Gandhi,6901
"https://m.media-amazon.com/images/M/MV5BMjM3MzA4MjU4OV5BMl5BanBnXkFtZTgwODI0NzQ1NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",Rosewood,(2015–2017),,42 min,"Crime, Drama, Mystery",6.7,"Miami pathologist Dr. Beaumont Rosewood, Jr. finds secrets in people's bodies using his state-of-the-art laboratory equipment.",Morris Chestnut,Jaina Lee Ortiz,Gabrielle Dennis,Anna Konkle,6889
"https://m.media-amazon.com/images/M/MV5BNjU1NzYwMmQtMjEzMS00ODEzLWIxNzAtYjI3M2QwYWFmMTIwXkEyXkFqcGdeQXVyNDA4NzUyMzg@._V1_UX67_CR0,0,67,98_AL_.jpg",Explained,(2018– ),,18 min,Documentary,8.1,A documentary series that looks to explore the big questions of today.,Estelle Caswell,Maria Bello,Kristen Bell,Rachel Bloom,6882
"https://m.media-amazon.com/images/M/MV5BNzgwN2Q3Y2UtODE1OC00Nzg4LThlYjMtNDM5MzIyZTYxYjc1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY98_CR1,0,67,98_AL_.jpg",The Trip,(2010– ),,172 min,Comedy,8,Steve is asked to review restaurants for the UK's Observer who is joined on a working road trip by his friend Rob who fills in at the last minute when Coogan's romantic relationship falls apart.,Steve Coogan,Rob Brydon,Claire Keelan,Rebecca Johnson,6848
"https://m.media-amazon.com/images/M/MV5BMGY4NGM5NDAtNzE0OC00YjM0LTkxMmEtNTExOWUxOTY0MTJjXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_UY98_CR1,0,67,98_AL_.jpg",Top Cat,(1961–1962),,30 min,"Animation, Comedy, Crime",7.1,"Top Cat is the leader of a group of alley cats, always trying to cheat someone.",Leo DeLyon,Allen Jenkins,Arnold Stang,Maurice Gosfield,6848
"https://m.media-amazon.com/images/M/MV5BZjk4NTc1MjYtYmI2Yy00NzRjLTkwNmItOGM1NjExMThlNzhkXkEyXkFqcGdeQXVyNjc0MjkzNjc@._V1_UX67_CR0,0,67,98_AL_.jpg",All That,(1994–2019),,30 min,"Comedy, Family, Music",7.5,A zany sketch comedy featuring many wacky characters hosted for kids and by kids.,Amanda Bynes,Nick Cannon,Kenan Thompson,Soup,6843
"https://m.media-amazon.com/images/M/MV5BZjNhNTI0ZTItNTJlMC00ZDI3LWEzNmYtYWFlODUwYjYxNGU3XkEyXkFqcGdeQXVyMjYwNDA2MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",9-1-1: Lone Star,(2020– ),12+,43 min,"Action, Drama, Thriller",6.6,"A New York firefighter relocates to Austin, Texas with his son, where he works to save people's lives while trying to solve his own personal problems.",Rob Lowe,Ronen Rubinstein,Sierra Aylina McClain,Jim Parrack,6836
"https://m.media-amazon.com/images/M/MV5BNjExMDcxMzkxNl5BMl5BanBnXkFtZTcwMDYwNDEzMQ@@._V1_UY98_CR2,0,67,98_AL_.jpg",Fantasy Island,(1977–1984),,60 min,"Adventure, Comedy, Drama",6.5,"The mysterious Mr. Roarke runs a unique resort island in the Pacific Ocean that can fulfill literally any fantasy requested by guests, but they rarely turn out as expected.",Ricardo Montalban,Hervé Villechaize,Christopher Hewett,Wendy Schaal,6836
"https://m.media-amazon.com/images/M/MV5BZWQwZTdjMDUtNTY1YS00MDI0LWFkNjYtZDA4MDdmZjdlMDRlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY98_CR2,0,67,98_AL_.jpg",The Avengers,(1961–1969),,60 min,"Action, Comedy, Crime",8.3,A quirky spy show of the adventures of eccentrically suave British Agent John Steed and his predominately female partners.,Patrick Macnee,Diana Rigg,Honor Blackman,Linda Thorson,6825
"https://m.media-amazon.com/images/M/MV5BNzA4YmM3ODQtNWM2MS00ZWMzLWI1OTYtMWU1YzE3NmFkYzExXkEyXkFqcGdeQXVyNzY5MTE3OTQ@._V1_UY98_CR1,0,67,98_AL_.jpg",Brotherhood,(2006–2008),,60 min,"Crime, Drama",7.7,"Set in an Irish neighborhood in Providence, Rhode Island, the series reflects around two brothers on opposite sides of the law: one a gangster (Jason Isaacs) and the other a state politician (Jason Clarke).",Jason Isaacs,Jason Clarke,Annabeth Gish,Kevin Chapman,6821
"https://m.media-amazon.com/images/M/MV5BMTkwNDgxMDQzMF5BMl5BanBnXkFtZTgwNjg1Mjg1NDM@._V1_UY98_CR5,0,67,98_AL_.jpg",Beyond,(I) (2016–2018),,43 min,"Drama, Fantasy, Mystery",7,A young man wakes up from a 12 year coma to discover new abilities that come to propel him into the middle of a dangerous conspiracy.,Burkely Duffield,Dilan Gwyn,Jonathan Whitesell,Michael McGrady,6819
"https://m.media-amazon.com/images/M/MV5BMTVhMmEwZmUtNjRlNC00YzRmLWIwY2MtZjRiZDcyMDY5NmQzXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY98_CR3,0,67,98_AL_.jpg",Frisky Dingo,(2006–2008),,11 min,"Animation, Comedy, Sci-Fi",8.1,"A philandering billionaire playboy who moonlights as the superhero, Awesome X, faces against his greatest adversary, Killface, but finds balancing his business and superhero lives difficult.",Adam Reed,Eric Sims,Neal Holman,Stuart Culpepper,6805
"https://m.media-amazon.com/images/M/MV5BMTk0ODI5MTM0Nl5BMl5BanBnXkFtZTgwNDcyNjc5NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",Finding Carter,(2014–2015),,42 min,Drama,7.5,A teenager finds out she was abducted as a toddler and returns to her biological family.,Kathryn Prescott,Cynthia Watros,Anna Jacoby-Heron,Alex Saxon,6798
"https://m.media-amazon.com/images/M/MV5BODJhZDFjMTItZTZjZC00MGM0LWFlM2UtZTE2MTU4YjE0MzMxXkEyXkFqcGdeQXVyNTIxNDgzOTg@._V1_UY98_CR1,0,67,98_AL_.jpg",Food Wars: Shokugeki no Soma,(2015– ),13,24 min,"Animation, Comedy, Drama",8.2,Soma Yukihira enrolls in an elite culinary school to become a full-time chef and surpass his father's culinary skills.,Yoshitsugu Matsuoka,Minami Takahashi,Maaya Uchida,Ai Kayano,6794
"https://m.media-amazon.com/images/M/MV5BMjMzNzEwNDIzNl5BMl5BanBnXkFtZTgwMzI4OTMyMDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Haters Back Off!,(2016–2017),,30 min,"Comedy, Drama, Family",6,"The odd ball family life of Miranda Sings, an incredibly confident, totally untalented star on the rise who continues to fail upward by the power of her belief that she was born famous, it's just no one knows it yet.",Colleen Ballinger,Angela Kinsey,Francesca Reale,Erik Stocklin,6791
"https://m.media-amazon.com/images/M/MV5BMTI3OTM0MzY3M15BMl5BanBnXkFtZTcwNzY3NzQyMw@@._V1_UY98_CR1,0,67,98_AL_.jpg",Leave It to Beaver,(1957–1963),,30 min,"Comedy, Family",7.5,"The misadventures of a suburban boy, family and friends.",Jerry Mathers,Hugh Beaumont,Barbara Billingsley,Tony Dow,6775
"https://m.media-amazon.com/images/M/MV5BNmQyYWY3MGQtM2Q5Yy00YTJhLTg5ZWEtNWUxNzJjYzAyNjRlXkEyXkFqcGdeQXVyOTA3MTMyOTk@._V1_UX67_CR0,0,67,98_AL_.jpg",City on a Hill,(2019– ),15+,60 min,"Crime, Drama, Thriller",7.5,"In early 1990s Boston, ADA Decourcy Ward forms an unlikely alliance with a corrupt venerated FBI veteran, Jackie Rohr. Together, they take on a case that changes the city's entire criminal justice system.",Kevin Bacon,Aldis Hodge,Mark O'Brien,Amanda Clayton,6774
"https://m.media-amazon.com/images/M/MV5BMTM2NTEyNzE3MV5BMl5BanBnXkFtZTcwNDQyNTQ4MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Army Wives,(2007–2013),,60 min,"Drama, Romance, War",7.3,Four women and one man share the common bond of loving someone in the U.S. Army.,Brian McNamara,Wendy Davis,Catherine Bell,Sterling K. Brown,6768
"https://m.media-amazon.com/images/M/MV5BYzc3OGZjYWQtZGFkMy00YTNlLWE5NDYtMTRkNTNjODc2MjllXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY98_CR1,0,67,98_AL_.jpg",Johnny Test,(2005–2014),,30 min,"Animation, Action, Adventure",5,"The adventures of average suburban boy Johnny Test, who wittingly plays test subject for his genius twin sisters' various experiments, reluctantly fighting evil villains in the process.",James Arnold Taylor,Maryke Hendrikse,Lee Tockar,Ashleigh Ball,6766
"https://m.media-amazon.com/images/M/MV5BMTY0MDQ3MTYwMl5BMl5BanBnXkFtZTcwODI4MDI2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",New Amsterdam,(2008),,60 min,"Crime, Drama, Sci-Fi",7.4,A New York homicide detective is cursed with immortality.,Nikolaj Coster-Waldau,Zuleikha Robinson,Alexie Gilmore,Stephen McKinley Henderson,6764
"https://m.media-amazon.com/images/M/MV5BNzZmYjBjMGYtNzk1Zi00MzZiLWI1MzgtNGYwZTZhMTRhNjMzXkEyXkFqcGdeQXVyMTA3OTEyODI1._V1_UX67_CR0,0,67,98_AL_.jpg",GTO,(1999–2000),18,24 min,"Animation, Comedy, Drama",8.6,"About Eikichi Onizuka, a 22-year-old ex-gangster member and a virgin. He has one ambition that no one ever expected from him. His solely life purpose is to become the greatest high school teacher ever.",Steve Blum,Tom Fahn,Jun'ichi Suwabe,Wataru Takagi,6762
"https://m.media-amazon.com/images/M/MV5BMzBlYjhmYTMtNzY1ZS00ZGU2LWFmMzktYTg5ZGU1N2JlMGRmXkEyXkFqcGdeQXVyMTg3MDg4NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",One Strange Rock,(2018– ),,47 min,Documentary,8.8,The extraordinary story of Earth and why it is special and uniquely brimming with life among a largely unknown but harsh cosmic arena; astronauts tell the story of Earth through a unique perspective.,Will Smith,Chris Hadfield,Jerry Linenger,Mae C. Jemison,6755
"https://m.media-amazon.com/images/M/MV5BYzc5MDZmYzEtZGEyNi00ZTI5LThjM2UtYWExOTI3YTEyZGFkXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY98_CR1,0,67,98_AL_.jpg","Bill Nye, the Science Guy",(1993–1998),,30 min,"Documentary, Comedy, Family",8.2,Scientist/comedian Bill Nye explores various aspects of science for young viewers.,Bill Nye,Pat Cashman,Michaela Leslie-Rule,Jaffar Smith,6751
"https://m.media-amazon.com/images/M/MV5BMTcxNjg3MzgwNV5BMl5BanBnXkFtZTgwODYxOTQxMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",Liv and Maddie,(2013–2017),,22 min,"Comedy, Drama, Family",6.3,"Follows Liv, a popular television star whose show has just finished its run, and Maddie, an outstanding student and school basketball star whose popularity is on the rise, until Liv makes a return to their high school.",Dove Cameron,Joey Bragg,Tenzing Norgay Trainor,Kali Rocha,6749
"https://m.media-amazon.com/images/M/MV5BMjMyNjE2NjM0MV5BMl5BanBnXkFtZTgwMjg3MDg1MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",The Wrong Mans,(2013–2014),,29 min,"Comedy, Crime, Thriller",7.8,"From actor/writer duo James Corden and Mathew Baynton, The Wrong Mans series centers on Sam Pinkett and Phil Bourne, office workers for Berkshire County Council, who have their menial ...                See full summary »",Mathew Baynton,James Corden,Sarah Solemani,Dawn French,6741
"https://m.media-amazon.com/images/M/MV5BMjk5ODQ1NmYtOGFkMS00ODAzLWFlMjItYmM0ODU2OWY3ZTU2XkEyXkFqcGdeQXVyMzI2Mjc1NjQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Dororo,(2019),,30 min,"Animation, Action, Adventure",8.4,"A father in pursuit of power gives parts of his new-born son to a host of demons. Years later, the son battles those demons to regain what is rightfully his.",Rio Suzuki,Mugihito,Hiroki Suzuki,Mutsumi Sasaki,6735
"https://m.media-amazon.com/images/M/MV5BYTdhMzMzYzUtYjhiNi00NGExLWI1ZDItMmI4OTAwMjg2ZDcwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR1,0,67,98_AL_.jpg",La casa de las flores,(2018–2020),18+,60 min,"Comedy, Drama",7.7,A wealthy matriarch tries to maintain her family's facade of perfection after her husband's mistress exposes their dirty secrets.,Cecilia Suárez,Claudette Maillé,Dario Yazbek Bernal,Juan Pablo Medina,6731
"https://m.media-amazon.com/images/M/MV5BMzkyNDg0NDY4OV5BMl5BanBnXkFtZTgwOTU5Njg4NDM@._V1_UX67_CR0,0,67,98_AL_.jpg",Hap and Leonard,(2016–2018),16,60 min,"Crime, Drama, Mystery",7.7,"Set in the late 1980's Hap and Leonard is a darkly comic swamp noir of two best friends, one femme fatale, a crew of washed up revolutionaries, a pair of murderous psycho killers, some lost loot, and the fuzz.",James Purefoy,Michael Kenneth Williams,Tiffany Mack,Cranston Johnson,6729
"https://m.media-amazon.com/images/M/MV5BMTg0MjcxNDQzM15BMl5BanBnXkFtZTcwOTA3MDU0NA@@._V1_UY98_CR3,0,67,98_AL_.jpg",Mr. Sunshine,(2011–2012),,293 min,Comedy,6.8,"Ben Donovan manages The Sunshine Centre, a second rate sports arena in San Diego.",Matthew Perry,Andrea Anders,James Lesure,Nate Torrence,6720
"https://m.media-amazon.com/images/M/MV5BNmI0ZjNjZGEtMjg3Zi00MWU1LTg0M2MtNmU4M2ZkMTcyOWMxXkEyXkFqcGdeQXVyMjg1NDcxNDE@._V1_UX67_CR0,0,67,98_AL_.jpg",Murder in the First,(2014–2016),,42 min,"Crime, Drama, Mystery",7.3,"A single murder case is dissected from the committing of the crime through to the investigation, arrest and trial.",Taye Diggs,Kathleen Robertson,Ian Anthony Dale,Raphael Sbarge,6710
"https://m.media-amazon.com/images/M/MV5BMGI5ZDg3MGYtZjVkNi00Y2FkLThkYzYtNTZkMDA0YjMxOTcyXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_UX67_CR0,0,67,98_AL_.jpg",Scott & Bailey,(2011–2016),,45 min,"Crime, Drama, Mystery",8,"Two female detectives, one motherly, the other emotionally immature, have varying levels of success applying their eccentric outlooks on life to their police cases and private lives.",Suranne Jones,Lesley Sharp,Tony Mooney,David Prosho,6704
"https://m.media-amazon.com/images/M/MV5BMjVkYjg4OTYtODA1NS00NGUzLTkzN2ItZDI2Mzc0MTZlZTkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDAxMTYzMjQ@._V1_UY98_CR1,0,67,98_AL_.jpg",Plebs,(2013– ),,25 min,Comedy,7.9,"PLEBS follows three desperate young men from the suburbs as they try to get laid, hold down jobs, and climb the social ladder in the big city - a city that happens to be Ancient Rome.",Tom Rosenthal,Ryan Sampson,Tom Basden,Karl Theobald,6702
"https://m.media-amazon.com/images/M/MV5BYzBlZTQ2ZmYtNjAzOS00N2YxLTg3MTQtMGEwY2FhM2YxNDQ2XkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_UY98_CR0,0,67,98_AL_.jpg",JL50,(2020– ),16,42 min,"Drama, Sci-Fi, Thriller",7.5,"A plane is discovered to have recently crashed in West Bengal. However, what is so baffling about the incident is that plane originally went missing 35 years ago.",Abhay Deol,Pankaj Kapur,Ritika Anand,Piyush Mishra,6701
"https://m.media-amazon.com/images/M/MV5BMTc3Mjc2MTYwM15BMl5BanBnXkFtZTgwNTU1NjY3MTE@._V1_UY98_CR3,0,67,98_AL_.jpg",Crossbones,(2014),,60 min,"Action, Adventure, Drama",6.5,Set during the golden age of piracy in the 1700s and centers on legendary pirate Blackbeard.,John Malkovich,Richard Coyle,Claire Foy,Yasmine Al Massri,6696
"https://m.media-amazon.com/images/M/MV5BZjk1MDcxNzQtOGE0ZS00OTJjLWE2ODktZDg1N2MyYjI4MGUyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR1,0,67,98_AL_.jpg",Sunderland 'Til I Die,(2018– ),16+,39 min,"Documentary, Sport",8.1,"Highlights the unfailing passion Sunderland residents have for their beloved football club, taking viewers through the highs and lows of SAFC's 2017-18 season in the Championship following its relegation the previous year.",Nick Barnes,George Honeyman,Aiden McGeady,Gary Bennett,6694
"https://m.media-amazon.com/images/M/MV5BYTdhYTE1ZjMtYWUzZi00NDg3LWExYWEtOGU1ZWFkZDI4NzBhXkEyXkFqcGdeQXVyMjE2MDg1MDQ@._V1_UY98_CR24,0,67,98_AL_.jpg",The Being Frank Show,(2010– ),,,Talk-Show,6.7,"Variety show hosted by Frank D'Angelo with celebrity interviews, comedy bits and much more.",Frank D'Angelo,Glen Foster,Steven Joel Kerzner,Bai Ling,6671
"https://m.media-amazon.com/images/M/MV5BNzY4YTc3YjQtOThiZi00YjM5LWEyZTktYjFlYmM5YTMxODQzXkEyXkFqcGdeQXVyMzI2ODkyNDg@._V1_UY98_CR4,0,67,98_AL_.jpg",Riviera,(2017– ),,60 min,"Drama, Thriller",6.7,A woman discovers her family's lifestyle has been funded by blood and seeks to protect herself and her loved ones.,Julia Stiles,Lena Olin,Dimitri Leonidas,Roxane Duran,6665
"https://m.media-amazon.com/images/M/MV5BMTM5MDMyNDAyMl5BMl5BanBnXkFtZTgwMDkxMDczMDE@._V1_UX67_CR0,0,67,98_AL_.jpg",Dads,(I) (2013–2014),,22 min,Comedy,5.5,Two successful guys in their 30's have their lives turned upside down when their nightmare dads unexpectedly move in with them.,Seth Green,Giovanni Ribisi,Brenda Song,Vanessa Lachey,6662
"https://m.media-amazon.com/images/M/MV5BNzE3MmQ4ZjEtYmQxNC00MWJmLWJkMGItYWQwNTk2ZmJlZTgxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR1,0,67,98_AL_.jpg",Kuroshitsuji,(2008–2010),,24 min,"Animation, Action, Comedy",7.8,"A young boy sells his soul to a demon in order to avenge his family's death and successfully lead their influential toy manufacturing company. The demon takes the form of a loyal butler who's always dressed in black and is required to protect, serve and arrive whenever summoned by his young master Ciel.",Michael C. Pizzuto,J. Michael Tatum,Brina Palencia,Daisuke Ono,6659
"https://m.media-amazon.com/images/M/MV5BMTQwNjIxMDk5NV5BMl5BanBnXkFtZTcwMTcwNjE2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Dirt,(2007–2008),,60 min,Drama,6.9,A tabloid editor and her photographer try to make their way in the world of celebrity journalism.,Courteney Cox,Ian Hart,Josh Stewart,Alexandra Breckenridge,6657
"https://m.media-amazon.com/images/M/MV5BYWQzNTM5ZTItOWI0Yy00YzE0LTgzMTYtZWEzNGI0MDA5MWViXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_UX67_CR0,0,67,98_AL_.jpg",Bill Nye Saves the World,(2017–2018),,30 min,"Comedy, Talk-Show",3.6,Scientist Bill Nye explores various problems and misconceptions from a scientific point of view.,Bill Nye,Karlie Kloss,Rachel Bloom,Zach Braff,6654
"https://m.media-amazon.com/images/M/MV5BZTk3ZjhlZGEtOTg1My00NDBjLTk2MmUtZWRhMjNhMzI2ZTgzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR1,0,67,98_AL_.jpg","Luchshe, chem lyudi",(2018–2019),13+,52 min,"Drama, Sci-Fi",7.4,"A family on the brink of splitting up become the owners of a cutting-edge robot being sought by a corporation, homicide investigators and terrorists.",Paulina Andreeva,Kirill Käro,Aleksandr Ustyugov,Olga Lomonosova,6647
"https://m.media-amazon.com/images/M/MV5BNzFkNjk2OGEtZjI0Zi00ZWMwLWE3MGItM2VjMzhmNTVjNTMzXkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_UY98_CR2,0,67,98_AL_.jpg",Kojak,(1973–1978),,60 min,"Action, Crime, Drama",7.1,"A bald, lollipop sucking police detective with a fiery righteous attitude battles crime in his city.",Telly Savalas,Dan Frazer,Kevin Dobson,George Savalas,6641
"https://m.media-amazon.com/images/M/MV5BMjE2OTczMDI2M15BMl5BanBnXkFtZTcwMTA5MDgyMQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",Lost in Space,(1965–1968),,60 min,"Adventure, Comedy, Family",7.3,A space colony family struggles to survive when a spy/accidental stowaway throws their ship hopelessly off course.,Guy Williams,June Lockhart,Mark Goddard,Marta Kristen,6611
"https://m.media-amazon.com/images/M/MV5BMTcwMzA1MjE0NV5BMl5BanBnXkFtZTgwMzU1NTczMDI@._V1_UY98_CR1,0,67,98_AL_.jpg",Beetlejuice,(1989–1991),,22 min,"Animation, Adventure, Comedy",7.3,"Adventures of the ghostly con-artist and his 12-year-old pal, Lydia.",Stephen Ouimette,Alyson Court,Tabitha St. Germain,Elizabeth Hanna,6609
"https://m.media-amazon.com/images/M/MV5BMTY0NTUyMDQwOV5BMl5BanBnXkFtZTgwNjAwMTA0MDE@._V1_UY98_CR3,0,67,98_AL_.jpg",Avengers Assemble,(2013–2019),PG,23 min,"Animation, Action, Adventure",7,The further adventures of the Marvel Universe's mightiest general membership superhero team.,Roger Craig Smith,Troy Baker,Fred Tatasciore,Travis Willingham,6602
"https://m.media-amazon.com/images/M/MV5BYjIyMjRmZWUtZTYwYS00ZjNjLTgwMDktZTEwMTBjOGYxMmUzXkEyXkFqcGdeQXVyNTQ1NTExNzM@._V1_UX67_CR0,0,67,98_AL_.jpg",AJ and the Queen,(2020),,52 min,"Adventure, Comedy, Drama",7.5,"Ruby Red, a down-on-her-luck drag queen traveling across America, develops an unlikely sidekick named AJ.",RuPaul,Izzy G.,Michael-Leon Wooley,Josh Segarra,6596
"https://m.media-amazon.com/images/M/MV5BNmY0NGViYTEtNzFjNy00ZjkyLWIwNjYtY2I4Zjc3Y2I2ZGZlXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_UY98_CR2,0,67,98_AL_.jpg",Jonathan Creek,(1997–2016),,120 min,"Comedy, Crime, Drama",8.1,"Working from his home in a converted windmill, Jonathan Creek is a magician with a natural ability for solving puzzles. He soon puts this ability to the use of solving impossible crimes and mysterious murders.",Alan Davies,Caroline Quentin,Stuart Milligan,Julia Sawalha,6590
