,date,firm,Ticker,Research Development,Income Before Tax,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Interest Expense,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Net Income From Continuing Ops,Net Income Applicable To Common Shares
1905,2021-03-31 00:00:00,W. R. Berkley Corporation,WRB,,296068000.0,229525000.0,11264000.0,948987000.0,330742000.0,330742000.0,-36651000.0,64352000.0,2156869000.0,1826127000.0,1207882000.0,-34674000.0,231716000.0,229525000.0
1906,2020-12-31 00:00:00,W. R. Berkley Corporation,WRB,,399407000.0,312150000.0,11161000.0,1072320000.0,467718000.0,467718000.0,-35663000.0,86917000.0,2312471000.0,1844753000.0,1240151000.0,-68311000.0,312490000.0,312150000.0
1907,2020-09-30 00:00:00,W. R. Berkley Corporation,WRB,,206414000.0,151678000.0,11016000.0,840151000.0,251260000.0,251260000.0,-39768000.0,54048000.0,2039819000.0,1788559000.0,1199668000.0,-44846000.0,152366000.0,151678000.0
1908,2021-06-30 00:00:00,W. W. Grainger,GWW,,319000000.0,225000000.0,790000000.0,1124000000.0,334000000.0,334000000.0,-22000000.0,76000000.0,3207000000.0,2873000000.0,2083000000.0,-15000000.0,243000000.0,225000000.0
1909,2021-03-31 00:00:00,W. W. Grainger,GWW,,343000000.0,238000000.0,735000000.0,1093000000.0,358000000.0,358000000.0,-21000000.0,88000000.0,3084000000.0,2726000000.0,1991000000.0,-15000000.0,255000000.0,238000000.0
1910,2020-12-31 00:00:00,W. W. Grainger,GWW,,259000000.0,168000000.0,655000000.0,1027000000.0,312000000.0,312000000.0,-21000000.0,74000000.0,2941000000.0,2629000000.0,1914000000.0,-53000000.0,185000000.0,168000000.0
1911,2020-09-30 00:00:00,W. W. Grainger,GWW,,362000000.0,240000000.0,700000000.0,1074000000.0,374000000.0,374000000.0,-23000000.0,106000000.0,3018000000.0,2644000000.0,1944000000.0,-12000000.0,256000000.0,240000000.0
1912,2021-03-31 00:00:00,Wabtec,WAB,37700000.0,158200000.0,112400000.0,221700000.0,538200000.0,209300000.0,209300000.0,-47600000.0,43500000.0,1830200000.0,1620900000.0,1292000000.0,-51100000.0,114700000.0,112400000.0
1913,2020-12-31 00:00:00,Wabtec,WAB,38400000.0,118300000.0,87900000.0,232300000.0,526500000.0,185000000.0,185000000.0,-48600000.0,31500000.0,2023700000.0,1838700000.0,1497200000.0,-66700000.0,86800000.0,87700000.0
1914,2020-09-30 00:00:00,Wabtec,WAB,36500000.0,175400000.0,128100000.0,238200000.0,571200000.0,226200000.0,226200000.0,-45600000.0,46900000.0,1865100000.0,1638900000.0,1293900000.0,-50800000.0,128500000.0,127900000.0
1915,2020-06-30 00:00:00,Wabtec,WAB,38200000.0,114300000.0,86800000.0,187500000.0,503700000.0,205700000.0,205700000.0,-51400000.0,28500000.0,1737400000.0,1531700000.0,1233700000.0,-91400000.0,85800000.0,86600000.0
1916,2021-02-28 00:00:00,Walgreens Boots Alliance,WBA,,960000000.0,1026000000.0,5997000000.0,6781000000.0,784000000.0,784000000.0,-137000000.0,42000000.0,32779000000.0,31995000000.0,25998000000.0,176000000.0,918000000.0,1026000000.0
1917,2020-11-30 00:00:00,Walgreens Boots Alliance,WBA,,-593000000.0,-308000000.0,5820000000.0,6630000000.0,810000000.0,810000000.0,-164000000.0,-207000000.0,31438000000.0,30628000000.0,24808000000.0,-1403000000.0,-386000000.0,-308000000.0
1918,2020-08-31 00:00:00,Walgreens Boots Alliance,WBA,,565000000.0,373000000.0,6283000000.0,6803000000.0,520000000.0,520000000.0,-102000000.0,208000000.0,34746000000.0,34226000000.0,27943000000.0,45000000.0,357000000.0,373000000.0
1919,2020-05-31 00:00:00,Walgreens Boots Alliance,WBA,,-1766000000.0,-1708000000.0,6307000000.0,6438000000.0,131000000.0,131000000.0,-155000000.0,-40000000.0,34631000000.0,34500000000.0,28193000000.0,-1897000000.0,-1726000000.0,-1708000000.0
1920,2021-07-31 00:00:00,Walmart,WMT,,5923000000.0,4276000000.0,28511000000.0,35865000000.0,7354000000.0,7354000000.0,-515000000.0,1559000000.0,141048000000.0,133694000000.0,105183000000.0,-1431000000.0,4364000000.0,4276000000.0
1921,2021-04-30 00:00:00,Walmart,WMT,,3844000000.0,2730000000.0,28129000000.0,35038000000.0,6909000000.0,6909000000.0,-566000000.0,1033000000.0,138310000000.0,131401000000.0,103272000000.0,-3065000000.0,2811000000.0,2730000000.0
1922,2021-01-31 00:00:00,Walmart,WMT,,-593000000.0,-2091000000.0,30331000000.0,36818000000.0,6487000000.0,6487000000.0,-524000000.0,1415000000.0,152079000000.0,145592000000.0,115261000000.0,-7080000000.0,-2008000000.0,-2091000000.0
1923,2020-10-31 00:00:00,Walmart,WMT,,7115000000.0,5135000000.0,27991000000.0,34369000000.0,6378000000.0,6378000000.0,-541000000.0,1914000000.0,134708000000.0,128330000000.0,100339000000.0,737000000.0,5201000000.0,5135000000.0
1924,2021-06-30 00:00:00,Waste Management,WM,,456000000.0,351000000.0,445000000.0,1740000000.0,795000000.0,795000000.0,-98000000.0,105000000.0,4476000000.0,3681000000.0,2736000000.0,-339000000.0,351000000.0,351000000.0
1925,2021-03-31 00:00:00,Waste Management,WM,,545000000.0,421000000.0,458000000.0,1598000000.0,668000000.0,668000000.0,-97000000.0,124000000.0,4112000000.0,3444000000.0,2514000000.0,-123000000.0,421000000.0,421000000.0
1926,2020-12-31 00:00:00,Waste Management,WM,,547000000.0,438000000.0,360000000.0,1567000000.0,771000000.0,771000000.0,-97000000.0,109000000.0,4067000000.0,3296000000.0,2500000000.0,-224000000.0,438000000.0,438000000.0
1927,2020-09-30 00:00:00,Waste Management,WM,,516000000.0,390000000.0,416000000.0,1529000000.0,694000000.0,694000000.0,-97000000.0,126000000.0,3861000000.0,3167000000.0,2332000000.0,-178000000.0,390000000.0,390000000.0
1928,2021-07-03 00:00:00,Waters Corporation,WAT,44949000.0,197414000.0,167292000.0,158163000.0,401393000.0,196472000.0,196472000.0,-12027000.0,30122000.0,681647000.0,485175000.0,280254000.0,942000.0,167292000.0,167292000.0
1929,2021-04-03 00:00:00,Waters Corporation,WAT,38092000.0,173784000.0,148127000.0,143145000.0,354398000.0,171321000.0,171321000.0,-10946000.0,25657000.0,608545000.0,437224000.0,254147000.0,2463000.0,148127000.0,148127000.0
1930,2020-12-31 00:00:00,Waters Corporation,WAT,39662000.0,257251000.0,218311000.0,153179000.0,466089000.0,270561000.0,270561000.0,-11058000.0,38940000.0,786658000.0,516097000.0,320569000.0,-13310000.0,218311000.0,218311000.0
1931,2020-09-26 00:00:00,Waters Corporation,WAT,34971000.0,150437000.0,126769000.0,129625000.0,331442000.0,164189000.0,164189000.0,-10915000.0,23668000.0,593784000.0,429595000.0,262342000.0,-13752000.0,126769000.0,126769000.0
1932,2021-06-30 00:00:00,WEC Energy Group,WEC,,329500000.0,276000000.0,-21300000.0,686500000.0,390100000.0,390100000.0,-120300000.0,54100000.0,1676200000.0,1286100000.0,989700000.0,-60600000.0,275400000.0,276000000.0
1933,2021-03-31 00:00:00,WEC Energy Group,WEC,,584900000.0,510100000.0,-23300000.0,945900000.0,652600000.0,652600000.0,-119800000.0,74900000.0,2691400000.0,2038800000.0,1745500000.0,-67700000.0,510000000.0,510100000.0
1934,2020-12-31 00:00:00,WEC Energy Group,WEC,,276500000.0,239000000.0,1200000.0,689400000.0,387500000.0,387500000.0,-118200000.0,37200000.0,1933400000.0,1545900000.0,1244000000.0,-111000000.0,239300000.0,239000000.0
1935,2020-09-30 00:00:00,WEC Energy Group,WEC,,313700000.0,266800000.0,-11800000.0,669500000.0,382000000.0,382000000.0,-122300000.0,46900000.0,1651000000.0,1269000000.0,981500000.0,-68300000.0,266800000.0,266800000.0
1936,2021-06-30 00:00:00,Wells Fargo,WFC,,8189000000.0,6040000000.0,11950000000.0,21493000000.0,0.0,8227000000.0,,1445000000.0,21493000000.0,13266000000.0,0.0,-38000000.0,6744000000.0,5743000000.0
1937,2021-03-31 00:00:00,Wells Fargo,WFC,,5591000000.0,4636000000.0,12650000000.0,19580000000.0,0.0,5525000000.0,,901000000.0,19580000000.0,14055000000.0,0.0,66000000.0,4690000000.0,4256000000.0
1938,2020-12-31 00:00:00,Wells Fargo,WFC,,3302000000.0,2992000000.0,12641000000.0,18175000000.0,0.0,4083000000.0,,108000000.0,18175000000.0,14092000000.0,0.0,-781000000.0,3194000000.0,2642000000.0
1939,2020-09-30 00:00:00,Wells Fargo,WFC,,2864000000.0,2035000000.0,12461000000.0,18100000000.0,0.0,3589000000.0,,645000000.0,18100000000.0,14511000000.0,0.0,-725000000.0,2219000000.0,1720000000.0
1940,2021-06-30 00:00:00,Welltower,WELL,,43536000.0,26257000.0,31436000.0,490603000.0,218282000.0,218282000.0,-122341000.0,-2221000.0,1140992000.0,922710000.0,650389000.0,-174746000.0,45757000.0,26257000.0
1941,2021-03-31 00:00:00,Welltower,WELL,,76135000.0,71546000.0,29926000.0,412149000.0,137797000.0,137797000.0,-123142000.0,3943000.0,1052062000.0,914265000.0,639913000.0,-61662000.0,72192000.0,71546000.0
1942,2020-12-31 00:00:00,Welltower,WELL,,155568000.0,163729000.0,27848000.0,419534000.0,148953000.0,148953000.0,-121173000.0,290000.0,1122016000.0,973063000.0,702482000.0,6615000.0,155278000.0,163729000.0
1943,2020-09-30 00:00:00,Welltower,WELL,,396981000.0,325585000.0,31003000.0,417492000.0,130957000.0,130957000.0,-124851000.0,2003000.0,1036874000.0,905917000.0,619382000.0,266024000.0,394978000.0,325585000.0
1944,2021-06-30 00:00:00,West Pharmaceutical Services,WST,13800000.0,219600000.0,187300000.0,91400000.0,315100000.0,211400000.0,211400000.0,-1900000.0,32300000.0,723600000.0,512200000.0,408500000.0,8200000.0,187300000.0,187300000.0
1945,2021-03-31 00:00:00,West Pharmaceutical Services,WST,12200000.0,179900000.0,151200000.0,79200000.0,271900000.0,178300000.0,178300000.0,-1900000.0,28700000.0,670700000.0,492400000.0,398800000.0,1600000.0,151200000.0,151200000.0
1946,2020-12-31 00:00:00,West Pharmaceutical Services,WST,12900000.0,118800000.0,98400000.0,75300000.0,211100000.0,121000000.0,121000000.0,-2100000.0,20400000.0,580200000.0,459200000.0,369100000.0,-2200000.0,98400000.0,98400000.0
1947,2020-09-30 00:00:00,West Pharmaceutical Services,WST,12500000.0,103400000.0,82300000.0,75900000.0,194600000.0,106700000.0,106700000.0,-2100000.0,21100000.0,548000000.0,441300000.0,353400000.0,-3300000.0,82300000.0,82300000.0
1948,2021-04-02 00:00:00,Western Digital,WDC,555000000.0,249000000.0,197000000.0,287000000.0,1124000000.0,282000000.0,282000000.0,-81000000.0,52000000.0,4137000000.0,3855000000.0,3013000000.0,-33000000.0,197000000.0,197000000.0
1949,2021-01-01 00:00:00,Western Digital,WDC,535000000.0,85000000.0,62000000.0,265000000.0,960000000.0,160000000.0,160000000.0,-81000000.0,23000000.0,3943000000.0,3783000000.0,2983000000.0,-75000000.0,62000000.0,62000000.0
1950,2020-10-02 00:00:00,Western Digital,WDC,555000000.0,-3000000.0,-60000000.0,256000000.0,874000000.0,63000000.0,63000000.0,-84000000.0,57000000.0,3922000000.0,3859000000.0,3048000000.0,-66000000.0,-60000000.0,-60000000.0
1951,2020-07-03 00:00:00,Western Digital,WDC,546000000.0,185000000.0,148000000.0,268000000.0,1002000000.0,188000000.0,188000000.0,-87000000.0,37000000.0,4287000000.0,4099000000.0,3285000000.0,-3000000.0,148000000.0,148000000.0
1952,2021-06-30 00:00:00,Western Union,WU,,260100000.0,222500000.0,282800000.0,534700000.0,251900000.0,251900000.0,-25600000.0,37600000.0,1289700000.0,1037800000.0,755000000.0,8200000.0,222500000.0,222500000.0
1953,2021-03-31 00:00:00,Western Union,WU,,202900000.0,181800000.0,274300000.0,504000000.0,229700000.0,229700000.0,-28400000.0,21100000.0,1210000000.0,980300000.0,706000000.0,-26800000.0,181800000.0,181800000.0
1954,2020-12-31 00:00:00,Western Union,WU,,199000000.0,177100000.0,278600000.0,514600000.0,236000000.0,236000000.0,-28100000.0,21900000.0,1271800000.0,1035800000.0,757200000.0,-37000000.0,177100000.0,177100000.0
1955,2020-09-30 00:00:00,Western Union,WU,,261000000.0,228600000.0,246200000.0,537600000.0,291400000.0,291400000.0,-28200000.0,32400000.0,1258500000.0,967100000.0,720900000.0,-30400000.0,228600000.0,228600000.0
1956,2021-03-31 00:00:00,WestRock,WRK,,144900000.0,112500000.0,423400000.0,749600000.0,237600000.0,237600000.0,-94900000.0,30500000.0,4437800000.0,4200200000.0,3688200000.0,-92700000.0,114400000.0,112400000.0
1957,2020-12-31 00:00:00,WestRock,WRK,,202800000.0,152000000.0,382900000.0,752300000.0,277500000.0,277500000.0,-105500000.0,50300000.0,4401500000.0,4124000000.0,3649200000.0,-74700000.0,152500000.0,152000000.0
1958,2020-09-30 00:00:00,WestRock,WRK,,-1114500000.0,-1156000000.0,365100000.0,873000000.0,408900000.0,408900000.0,-164700000.0,40000000.0,4471500000.0,4062600000.0,3598500000.0,-1523400000.0,-1154500000.0,-1156000000.0
1959,2020-06-30 00:00:00,WestRock,WRK,,199200000.0,178500000.0,364500000.0,765800000.0,301700000.0,301700000.0,-98400000.0,19200000.0,4236300000.0,3934600000.0,3470500000.0,-102500000.0,180000000.0,178500000.0
1960,2021-06-30 00:00:00,Weyerhaeuser,WY,,1352000000.0,1028000000.0,120000000.0,1561000000.0,1432000000.0,1432000000.0,-78000000.0,324000000.0,3144000000.0,1712000000.0,1583000000.0,-80000000.0,1028000000.0,1028000000.0
1961,2021-03-31 00:00:00,Weyerhaeuser,WY,,870000000.0,681000000.0,118000000.0,1076000000.0,953000000.0,953000000.0,-79000000.0,189000000.0,2506000000.0,1553000000.0,1430000000.0,-83000000.0,681000000.0,681000000.0
1962,2020-12-31 00:00:00,Weyerhaeuser,WY,,311000000.0,292000000.0,123000000.0,671000000.0,529000000.0,529000000.0,-144000000.0,19000000.0,2063000000.0,1534000000.0,1392000000.0,-218000000.0,292000000.0,292000000.0
1963,2020-09-30 00:00:00,Weyerhaeuser,WY,,392000000.0,283000000.0,127000000.0,720000000.0,586000000.0,586000000.0,-111000000.0,109000000.0,2110000000.0,1524000000.0,1390000000.0,-194000000.0,283000000.0,283000000.0
1964,2021-06-30 00:00:00,Whirlpool Corporation,WHR,,674000000.0,581000000.0,499000000.0,1090000000.0,581000000.0,581000000.0,-45000000.0,94000000.0,5324000000.0,4743000000.0,4234000000.0,93000000.0,580000000.0,581000000.0
1965,2021-03-31 00:00:00,Whirlpool Corporation,WHR,,599000000.0,433000000.0,490000000.0,1148000000.0,641000000.0,641000000.0,-45000000.0,159000000.0,5358000000.0,4717000000.0,4210000000.0,-42000000.0,440000000.0,433000000.0
1966,2020-12-31 00:00:00,Whirlpool Corporation,WHR,,652000000.0,497000000.0,556000000.0,1364000000.0,792000000.0,792000000.0,-47000000.0,151000000.0,5798000000.0,5006000000.0,4434000000.0,-140000000.0,501000000.0,497000000.0
1967,2020-09-30 00:00:00,Whirlpool Corporation,WHR,,541000000.0,397000000.0,501000000.0,1155000000.0,638000000.0,638000000.0,-51000000.0,143000000.0,5291000000.0,4653000000.0,4136000000.0,-97000000.0,398000000.0,397000000.0
1968,2021-06-30 00:00:00,Williams Companies,WMB,,441000000.0,304000000.0,113000000.0,1189000000.0,601000000.0,601000000.0,-298000000.0,119000000.0,2283000000.0,1682000000.0,1094000000.0,-160000000.0,322000000.0,304000000.0
1969,2021-03-31 00:00:00,Williams Companies,WMB,,576000000.0,426000000.0,123000000.0,1299000000.0,739000000.0,739000000.0,-294000000.0,141000000.0,2612000000.0,1873000000.0,1313000000.0,-163000000.0,435000000.0,425000000.0
1970,2020-12-31 00:00:00,Williams Companies,WMB,,185000000.0,116000000.0,112000000.0,1242000000.0,700000000.0,700000000.0,-290000000.0,55000000.0,2092000000.0,1392000000.0,850000000.0,-515000000.0,130000000.0,115000000.0
1971,2020-09-30 00:00:00,Williams Companies,WMB,,434000000.0,309000000.0,115000000.0,1196000000.0,640000000.0,640000000.0,-292000000.0,111000000.0,1933000000.0,1293000000.0,737000000.0,-206000000.0,323000000.0,308000000.0
1972,2021-03-31 00:00:00,Willis Towers Watson,WLTW,,832000000.0,733000000.0,59000000.0,1143000000.0,552000000.0,552000000.0,-59000000.0,96000000.0,2590000000.0,2038000000.0,1447000000.0,280000000.0,736000000.0,733000000.0
1973,2020-12-31 00:00:00,Willis Towers Watson,WLTW,,602000000.0,476000000.0,59000000.0,1422000000.0,798000000.0,798000000.0,-60000000.0,119000000.0,2764000000.0,1966000000.0,1342000000.0,-196000000.0,483000000.0,476000000.0
1974,2020-09-30 00:00:00,Willis Towers Watson,WLTW,,168000000.0,121000000.0,60000000.0,754000000.0,191000000.0,191000000.0,-61000000.0,46000000.0,2009000000.0,1818000000.0,1255000000.0,-23000000.0,122000000.0,121000000.0
1975,2020-06-30 00:00:00,Willis Towers Watson,WLTW,,177000000.0,94000000.0,59000000.0,822000000.0,249000000.0,249000000.0,-62000000.0,75000000.0,2113000000.0,1864000000.0,1291000000.0,-72000000.0,102000000.0,94000000.0
1976,2021-06-30 00:00:00,Wynn Resorts,WYNN,,-172700000.0,-131369000.0,197545000.0,594118000.0,-25921000.0,-25921000.0,-150424000.0,697000.0,990113000.0,1016034000.0,395995000.0,-146779000.0,-173397000.0,-131369000.0
1977,2021-03-31 00:00:00,Wynn Resorts,WYNN,,-335686000.0,-280978000.0,179774000.0,418774000.0,-172632000.0,-172632000.0,-152852000.0,493000.0,736682000.0,909314000.0,317908000.0,-163054000.0,-336179000.0,-280978000.0
1978,2020-12-31 00:00:00,Wynn Resorts,WYNN,,-309723000.0,-269502000.0,173544000.0,402410000.0,-119911000.0,-119911000.0,-149287000.0,568000.0,685995000.0,805906000.0,283585000.0,-189812000.0,-310291000.0,-269502000.0
1979,2020-09-30 00:00:00,Wynn Resorts,WYNN,,-424168000.0,-758142000.0,160896000.0,149845000.0,-275707000.0,-275707000.0,-145142000.0,407365000.0,370452000.0,646159000.0,220607000.0,-148461000.0,-831533000.0,-758142000.0
1980,2021-09-30 00:00:00,Xcel Energy,XEL,,652000000.0,609000000.0,56000000.0,1570000000.0,825000000.0,825000000.0,-211000000.0,43000000.0,3467000000.0,2642000000.0,1897000000.0,-173000000.0,609000000.0,609000000.0
1981,2021-06-30 00:00:00,Xcel Energy,XEL,,273000000.0,311000000.0,55000000.0,1179000000.0,439000000.0,439000000.0,-212000000.0,-38000000.0,3068000000.0,2629000000.0,1889000000.0,-166000000.0,311000000.0,311000000.0
1982,2021-03-31 00:00:00,Xcel Energy,XEL,,340000000.0,362000000.0,58000000.0,1249000000.0,507000000.0,507000000.0,-205000000.0,-22000000.0,3541000000.0,3034000000.0,2292000000.0,-167000000.0,362000000.0,362000000.0
1983,2020-12-31 00:00:00,Xcel Energy,XEL,,258000000.0,288000000.0,241000000.0,1322000000.0,423000000.0,423000000.0,-212000000.0,-30000000.0,2947000000.0,2524000000.0,1625000000.0,-165000000.0,288000000.0,288000000.0
1984,2021-07-03 00:00:00,Xilinx,XLNX,247975000.0,211363000.0,206341000.0,124920000.0,595165000.0,210363000.0,210363000.0,-10276000.0,5022000.0,878606000.0,668243000.0,283441000.0,1000000.0,206341000.0,206341000.0
1985,2021-04-03 00:00:00,Xilinx,XLNX,239863000.0,195536000.0,187883000.0,127872000.0,578136000.0,199782000.0,199782000.0,-13578000.0,7653000.0,850987000.0,651205000.0,272851000.0,-4246000.0,187883000.0,187883000.0
1986,2021-01-02 00:00:00,Xilinx,XLNX,235018000.0,176134000.0,170972000.0,136701000.0,553875000.0,172425000.0,172425000.0,-14228000.0,5162000.0,803404000.0,630979000.0,249529000.0,3709000.0,170972000.0,170972000.0
1987,2020-09-26 00:00:00,Xilinx,XLNX,219647000.0,194646000.0,193816000.0,113793000.0,548415000.0,205417000.0,205417000.0,-14226000.0,830000.0,766535000.0,561118000.0,218120000.0,-10771000.0,193816000.0,193816000.0
1988,2021-06-30 00:00:00,Xylem,XYL,53000000.0,138000000.0,113000000.0,309000000.0,520000000.0,158000000.0,158000000.0,-21000000.0,25000000.0,1351000000.0,1193000000.0,831000000.0,-20000000.0,113000000.0,113000000.0
1989,2021-03-31 00:00:00,Xylem,XYL,50000000.0,114000000.0,87000000.0,304000000.0,490000000.0,136000000.0,136000000.0,-21000000.0,27000000.0,1256000000.0,1120000000.0,766000000.0,-22000000.0,87000000.0,87000000.0
1990,2020-12-31 00:00:00,Xylem,XYL,49000000.0,158000000.0,148000000.0,296000000.0,532000000.0,187000000.0,187000000.0,-21000000.0,10000000.0,1373000000.0,1186000000.0,841000000.0,-29000000.0,148000000.0,148000000.0
1991,2020-09-30 00:00:00,Xylem,XYL,45000000.0,50000000.0,37000000.0,269000000.0,461000000.0,147000000.0,147000000.0,-22000000.0,13000000.0,1220000000.0,1073000000.0,759000000.0,-97000000.0,37000000.0,37000000.0
1992,2021-06-30 00:00:00,Yum! Brands,YUM,,407000000.0,391000000.0,231000000.0,786000000.0,560000000.0,560000000.0,-125000000.0,16000000.0,1602000000.0,1042000000.0,816000000.0,-153000000.0,391000000.0,391000000.0
1993,2021-03-31 00:00:00,Yum! Brands,YUM,,409000000.0,326000000.0,209000000.0,728000000.0,532000000.0,532000000.0,-119000000.0,83000000.0,1486000000.0,954000000.0,758000000.0,-123000000.0,326000000.0,326000000.0
1994,2020-12-31 00:00:00,Yum! Brands,YUM,,352000000.0,332000000.0,331000000.0,823000000.0,496000000.0,496000000.0,-147000000.0,20000000.0,1743000000.0,1247000000.0,920000000.0,-144000000.0,332000000.0,332000000.0
1995,2020-09-30 00:00:00,Yum! Brands,YUM,,316000000.0,283000000.0,228000000.0,723000000.0,502000000.0,502000000.0,-161000000.0,33000000.0,1448000000.0,946000000.0,725000000.0,-186000000.0,283000000.0,283000000.0
1996,2021-07-03 00:00:00,Zebra Technologies,ZBRA,141000000.0,238000000.0,219000000.0,240000000.0,658000000.0,251000000.0,251000000.0,-7000000.0,19000000.0,1377000000.0,1126000000.0,719000000.0,-13000000.0,219000000.0,219000000.0
