Date;PKod;Pgroup;Pname;Pquantity;pce_zn;pwa_zn;pce_sn;pwa_sn;pce_sb;pwa_sb;pudzsb;pmarza;pmarzajedn;pkwmarza;pudzmarza
01.11.2018;87;COFFEE TEA;PRIMA 250G NIEBIESKA;21;5,08;106,66;6,05;127,11;7,45;156,45;0,16;16,09;0,97;20,45;0,12
01.11.2018;186;COFFEE TEA;PRIMA 500G NIEBIESKA;4;10,45;41,8;13,49;53,96;16,59;66,36;0,07;22,54;3,04;12,16;0,07
01.11.2018;2236;SWEETS;PRINCE POLO ORZECH 35 G;1;0,64;0,64;1,12;1,12;1,38;1,38;0;42,86;0,48;0,48;0
01.11.2018;5261;SWEETS;PRINCE POLO XXL 52G CLASSIC;18;0,92;16,56;1,37;24,66;1,69;30,42;0,03;32,85;0,45;8,1;0,05
01.11.2018;19353;SWEETS;PRINCE POLO XXL MLECZNE;8;0,85;6,81;1,37;10,96;1,69;13,52;0,01;37,86;0,52;4,15;0,02
01.11.2018;18579;SWEETS;PRINCESA ZEBRA37 G;4;0,63;2,52;0,93;3,72;1,14;4,56;0;32,26;0,3;1,2;0,01
01.11.2018;5694;SWEETS;PRINCESSA CHERRY 33 G;16;0,93;14,88;1,37;21,92;1,69;27,04;0,03;32,12;0,44;7,04;0,04
01.11.2018;2994;OILS;PROFI PASZTET 131 G PIKANTNY;4;1,26;5,04;1,9;7,6;1,99;7,96;0,01;33,68;0,64;2,56;0,01
01.11.2018;446;CANNED_PATE;PROFI PASZTET DROB.FIRMOWY 131G;9;1,32;11,88;1,9;17,1;1,99;17,91;0,02;30,53;0,58;5,22;0,03
01.11.2018;442;CANNED_PATE;PROFI PASZTET Z PAPRYKA 131G;1;1,32;1,32;1,9;1,9;1,99;1,99;0;30,53;0,58;0,58;0
01.11.2018;444;CANNED_PATE;PROFI PASZTET Z PIECZARKA 131G;6;1,18;7,08;1,8;10,8;1,89;11,34;0,01;34,44;0,62;3,72;0,02
01.11.2018;10012;CANNED_PATE;PROFI PASZTET Z PIECZARKAMI 250GR;1;2,59;2,59;3,7;3,7;3,89;3,89;0;30;1,11;1,11;0,01
01.11.2018;2753;CANNED_PATE;PROFI PASZTET Z POMIDOREM 131G;25;1,32;32,9;1,84;46;1,93;48,25;0,05;28,48;0,52;13,1;0,07
01.11.2018;12000;CANNED_PATE;PROFI SZYNKA MIELONA 110G;6;2,3;13,8;3,11;18,66;3,27;19,62;0,02;26,05;0,81;4,86;0,03
01.11.2018;4174;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;PROSZEK D/PIECZ.CYKORIA 18G;14;0,26;3,64;0,4;5,6;0,49;6,86;0,01;35;0,14;1,96;0,01
01.11.2018;2564;CHEMISTRY;PROSZEK DOSIA D/PRANIA 300GR COLOR;1;1,85;1,85;2,51;2,51;3,09;3,09;0;26,29;0,66;0,66;0
01.11.2018;9394;OILS;PRYMAT CZOSNEK GRANULOWANY 20 G;11;0,89;9,79;1,29;14,19;1,39;15,29;0,02;31,01;0,4;4,4;0,02
01.11.2018;9699;SPICES;PRYMAT GALKA MUSZKATOLOWA CALA;1;3,07;3,07;4,15;4,15;5,1;5,1;0,01;26,02;1,08;1,08;0,01
01.11.2018;15061;SPICES;PRYMAT GOZDZIKI 10G;5;1,08;5,4;1,46;7,3;1,79;8,95;0,01;26,03;0,38;1,9;0,01
01.11.2018;7474;SPICES;PRYMAT GRILL PIKANTNT 20G;1;0,82;0,82;1,29;1,29;1,39;1,39;0;36,43;0,47;0,47;0
01.11.2018;17466;SPICES;PRYMAT GRILL ZIOLOWY;1;0,82;0,82;1,29;1,29;1,39;1,39;0;36,43;0,47;0,47;0
01.11.2018;4801;SPICES;PRYMAT KMINEK RZYMSKI MIELONY 15 G;4;0,99;3,96;1,45;5,8;1,78;7,12;0,01;31,72;0,46;1,84;0,01
01.11.2018;14446;SPICES;PRYMAT KOPEREK SUSZONY;1;0,99;0,99;1,38;1,38;1,49;1,49;0;28,26;0,39;0,39;0
01.11.2018;14178;SPICES;PRYMAT PIETRUSZKA NATKA;3;0,99;2,97;1,38;4,14;1,49;4,47;0;28,26;0,39;1,17;0,01
01.11.2018;4009;GENERAL_FOOD;PRYMAT PRZYPRAWA DO PIERNIKOW 20 G;18;0,79;14,18;1,19;21,42;1,29;23,22;0,02;33,8;0,4;7,24;0,04
01.11.2018;10070;SPICES;PRYMAT PRZYPRAWA DO ZIEMNIAKOW 25 G;8;0,98;7,84;1,38;11,04;1,49;11,92;0,01;28,99;0,4;3,2;0,02
01.11.2018;9838;DRINK_JUICE;PRYMAT SOS SALATKOWY CZOSNKOWY;1;0,61;0,61;1,29;1,29;1,39;1,39;0;52,71;0,68;0,68;0
01.11.2018;9064;SPICES;PRZYPRAWA DO KURCZ/WIEGIERSKU25G KAMIS;2;0,9;1,8;1,84;3,68;1,99;3,98;0;51,09;0,94;1,88;0,01
01.11.2018;425;GENERAL_FOOD;PUDL FASOLA BIALA PUSZKA;3;2,75;8,25;4,11;12,33;4,44;13,32;0,01;33,09;1,36;4,08;0,02
01.11.2018;173;CANNED_PATE;PUDL GROSZEK KONSERWOWY 400G;13;1,77;23,02;2,77;36,01;2,99;38,87;0,04;36,07;1;12,99;0,07
01.11.2018;627;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;PUDL KETCHUP LAGODNY 205G S?OIK;8;2,53;20,24;3,23;25,84;3,49;27,92;0,03;21,67;0,7;5,6;0,03
01.11.2018;630;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;PUDL KETCHUP LAGODNY 480 G;13;3,19;41,47;4,87;63,26;5,25;68,31;0,07;34,45;1,68;21,79;0,12
01.11.2018;150;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;PUDL KETCHUP PIKANTNY 205GR S?OIK;2;2,53;5,06;3,23;6,46;3,49;6,98;0,01;21,67;0,7;1,4;0,01
01.11.2018;629;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;PUDL KETCHUP PIKANTNY 480G;1;3,7;3,7;4,82;4,82;5,21;5,21;0,01;23,24;1,12;1,12;0,01
01.11.2018;4651;GENERAL;PUDL KONCEN.POMIDOROWY 310 G;6;4,32;25,92;4,96;29,76;5,36;32,16;0,03;12,9;0,64;3,84;0,02
01.11.2018;149;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;PUDL KONCENTRAT 30%SLOIK 200G;33;2,37;78,3;3,28;108,24;3,54;116,82;0,12;27,66;0,91;29,94;0,17
01.11.2018;237;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;PUDL KONCENTRAT.POMIDOROWY 70G PUSZKA;19;1,44;27,36;1,84;34,96;1,99;37,81;0,04;21,74;0,4;7,6;0,04
01.11.2018;1532;GENERAL_FOOD;PUDL KUKURYDZA 400G PUSZKA;11;2,24;24,61;3,47;38,17;3,75;41,25;0,04;35,53;1,23;13,56;0,08
01.11.2018;225;GENERAL_FOOD;PUDL MIESZANKA WARZYWNA 450 G;1;4,07;4,07;5,36;5,36;5,79;5,79;0,01;24,07;1,29;1,29;0,01
01.11.2018;4587;GENERAL;PUDL MIESZANKA WARZYWNA PO MEKSYKAN.450;1;4,07;4,07;5,36;5,36;5,79;5,79;0,01;24,07;1,29;1,29;0,01
01.11.2018;5104;DRINK_JUICE;PUDL SOK POMIDOROWY 300 G;11;1,72;18,94;2,56;28,16;2,69;29,59;0,03;32,74;0,84;9,22;0,05
01.11.2018;14469;CHEMISTRY;PUR 500 ML ACTION 3;1;2,59;2,59;3,57;3,57;4,39;4,39;0;27,45;0,98;0,98;0,01
01.11.2018;14554;CHEMISTRY;PUR 900 ML BALSAAM;3;3,46;10,37;4,87;14,61;5,99;17,97;0,02;29,02;1,41;4,24;0,02
01.11.2018;14550;CHEMISTRY;PUR 900 ML DLON+PAZN;2;3,39;6,78;4,87;9,74;5,99;11,98;0,01;30,39;1,48;2,96;0,02
01.11.2018;14545;CHEMISTRY;PUR ACTION 900 ML LEMON;3;3,39;10,17;4,87;14,61;5,99;17,97;0,02;30,39;1,48;4,44;0,03
01.11.2018;7934;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;PYZY DROZDZOWE 370 B.TERENI;1;2,83;2,83;3,73;3,73;3,92;3,92;0;24,13;0,9;0,9;0,01
01.11.2018;8668;BREAD;PYZY DRO?D?OWE 320GR GRZESKOWIAK;24;2,19;52,56;2,67;64,1;2,88;69,2;0,07;18;0,48;11,54;0,07
01.11.2018;9285;GENERAL_FOOD;PYZY WIEJSAKIE DOLCZEWSKI;33;3,56;117,48;4,45;146,85;4,67;154,11;0,16;20;0,89;29,37;0,17
01.11.2018;14039;ICE_CREAMS_FROZEN;PYZZY Z MIESEM 450 G;3;4,97;14,91;6,66;19,98;6,99;20,97;0,02;25,38;1,69;5,07;0,03
01.11.2018;10133;GENERAL;RACUCHY GRZESKOWIAK 320 G;1;4,65;4,65;6,04;6,04;6,52;6,52;0,01;23,01;1,39;1,39;0,01
01.11.2018;16671;SOCKS_THIGHTS;RAJSTOPY 15 DEN INEZ;1;3,15;3,15;4,5;4,5;5,54;5,54;0,01;30;1,35;1,35;0,01
01.11.2018;16653;SOCKS_THIGHTS;RAJSTOPY 15 DEN INEZ;7;3,2;22,4;4,58;32,06;5,63;39,41;0,04;30,13;1,38;9,66;0,05
01.11.2018;11252;SOCKS_THIGHTS;RAJSTOPY 20 DEN;2;1,58;3,16;2,23;4,46;2,74;5,48;0,01;29,15;0,65;1,3;0,01
01.11.2018;11255;SOCKS_THIGHTS;RAJSTOPY 20 DEN  XXL;1;2,16;2,16;3,24;3,24;3,99;3,99;0;33,33;1,08;1,08;0,01
01.11.2018;11253;SOCKS_THIGHTS;RAJSTOPY 20 DEN L;5;1,74;8,7;2,72;13,6;3,35;16,75;0,02;36,03;0,98;4,9;0,03
01.11.2018;11254;SOCKS_THIGHTS;RAJSTOPY 20 DEN XL;3;1,91;5,73;3,13;9,39;3,85;11,55;0,01;38,98;1,22;3,66;0,02
01.11.2018;16793;SOCKS_THIGHTS;RAJSTOPY 60 DEN;2;5,5;11;7,86;15,72;9,67;19,34;0,02;30,03;2,36;4,72;0,03
01.11.2018;11258;SOCKS_THIGHTS;RAJSTOPY DZIECIECE;1;2,35;2,35;3,1;3,1;3,81;3,81;0;24,19;0,75;0,75;0
01.11.2018;3016;SOCKS_THIGHTS;RAJSTOPY INEZ EXCLUSIVE 8 DEN;1;4,99;4,99;7,13;7,13;8,77;8,77;0,01;30,01;2,14;2,14;0,01
01.11.2018;17322;SOCKS_THIGHTS;RAJSTOPY STRETCH -3;2;2,2;4,4;3,05;6,1;3,75;7,5;0,01;27,87;0,85;1,7;0,01
01.11.2018;9564;CHEMISTRY;RECZNIK PAPIER.MEA 2WARSTWY;19;1,54;29,28;2,33;44,27;2,87;54,47;0,06;33,86;0,79;14,99;0,08
01.11.2018;1908;CHEMISTRY;RECZNIK PAPIEROWY 2 MEA;9;2,4;21,6;3,24;29,16;3,99;35,91;0,04;25,93;0,84;7,56;0,04
01.11.2018;7583;CHEMISTRY;RECZNIK PAPIEROWY MEA 2W 100;1;3;3;2,39;2,39;2,94;2,94;0;-25,52;-0,61;-0,61;0
01.11.2018;7727;CHEMISTRY;REKAW DO PIECZENIA 3 M;4;1,39;5,56;2,11;8,44;2,59;10,36;0,01;34,12;0,72;2,88;0,02
01.11.2018;14139;CHEMISTRY;REKAWICE JEDNORAZOWE;52;0,17;8,84;0,36;18,72;0,39;20,28;0,02;52,78;0,19;9,88;0,06
01.11.2018;4985;OCCASIONAL;REKLAMOWKA  JEDNORAZOWA;172;0,11;18,92;0,32;54,92;0,39;66,93;0,07;65,55;0,21;36;0,2
01.11.2018;10041;CHEMISTRY;REKLAMOWKA Z LOGO ABC Z UCHWYTEM;73;0,36;26,28;0,6;43,8;0,74;54,02;0,06;40;0,24;17,52;0,1
01.11.2018;1165;CHEMISTRY;REKLAMOWKA Z UCHWYTEM;23;0,36;8,28;0,61;14,03;0,75;17,25;0,02;40,98;0,25;5,75;0,03
01.11.2018;4694;CHEMISTRY;REX 300 G 3*KOLOR;3;2,09;6,27;2,83;8,49;3,48;10,44;0,01;26,15;0,74;2,22;0,01
01.11.2018;4696;CHEMISTRY;REX 300 G 3*SWIEZOSC;2;2,09;4,18;2,83;5,66;3,48;6,96;0,01;26,15;0,74;1,48;0,01
01.11.2018;8526;SPICES;RODZYNKI 100GR SULTANSKIE HELIO;2;1,73;3,46;2,77;5,54;2,99;5,98;0,01;37,55;1,04;2,08;0,01
01.11.2018;2222;SWEETS;RODZYNKI W CZEKOL.100G;1;1,66;1,66;2,59;2,59;3,19;3,19;0;35,91;0,93;0,93;0,01
01.11.2018;10273;SWEETS;RODZYNKI W CZEKOLADZIE 70 G EURO;3;1,31;3,93;1,88;5,64;2,31;6,93;0,01;30,32;0,57;1,71;0,01
01.11.2018;16382;CHIPS_FLAKES;ROGAL 7 DAYS BERSETO;4;1,27;5,08;1,78;7,12;2,19;8,76;0,01;28,65;0,51;2,04;0,01
01.11.2018;7121;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;ROGAL 7 DAYS DOUBLE MAX;4;1,71;6,84;2,2;8,8;2,7;10,8;0,01;22,27;0,49;1,96;0,01
01.11.2018;9621;SWEETS;ROGAL 7 DAYS MAX WANILIA 110 G;10;1,71;17,1;2,2;22;2,7;27;0,03;22,27;0,49;4,9;0,03
01.11.2018;4314;GROATS_RICE_PASTA;ROGAL 7 DAYS ORZECH;6;1,06;6,36;1,5;9;1,85;11,1;0,01;29,33;0,44;2,64;0,01
01.11.2018;16838;BREAD;ROGALE MARCINKOWSKIE  KG;20,12;20,84;419,31;25,67;516,53;27,73;557,97;0,57;18,82;4,83;97,22;0,55
01.11.2018;14560;GENERAL_FOOD;ROLNIK FASOLKA SZPAR. ZIEL 720G;4;3,06;12,24;4,38;17,52;4,73;18,92;0,02;30,14;1,32;5,28;0,03
01.11.2018;9885;GENERAL_FOOD;ROLNIK OGORKI KONSERWOWE 900G;1;2,97;2,97;5,14;5,14;5,55;5,55;0,01;42,22;2,17;2,17;0,01
01.11.2018;3938;CANNED_PATE;ROLNIK PAPRYKA CWIARTKI 720ML;1;3,49;3,49;4,53;4,53;4,89;4,89;0,01;22,96;1,04;1,04;0,01
01.11.2018;5997;CANNED_PATE;ROLNIK SELER WYBORNY 370G;3;1,93;5,79;3,05;9,15;3,29;9,87;0,01;36,72;1,12;3,36;0,02
01.11.2018;8638;VEGETABLES;ROSZPONKA 100 G;1;3,19;3,19;4,26;4,26;4,47;4,47;0;25,12;1,07;1,07;0,01
01.11.2018;10099;COOKIES_BULK;ROZKI NADZIEWANE FLIS LUZ;0,205;15,12;3,1;21,95;4,5;26,98;5,53;0,01;31,11;6,83;1,4;0,01
01.11.2018;8639;VEGETABLES;RUCOLA 100 G;5;2,72;13,6;2,84;14,18;2,98;14,89;0,02;4,09;0,12;0,58;0
01.11.2018;2242;VODKA_ALCOHOL;RUM GOLD 0_2;1;8,55;8,55;10,56;10,56;12,99;12,99;0,01;19,03;2,01;2,01;0,01
01.11.2018;18598;SWEETS;RURKI SUCHE 115 G;7;1,99;13,93;2,85;19,95;3,51;24,57;0,03;30,18;0,86;6,02;0,03
01.11.2018;8055;CHEWING_GUM_LOLIPOPS;RYZ PRWPAROWANY 90 G;2;1,48;2,96;2,33;4,66;2,45;4,9;0,01;36,48;0,85;1,7;0,01
01.11.2018;5378;GROATS_RICE_PASTA;RYZ SARITA BIALY DLUGOZIAR. 4x100G KAR;10;1,26;12,6;2,28;22,8;2,39;23,9;0,02;44,74;1,02;10,2;0,06
01.11.2018;6154;GROATS_RICE_PASTA;RYZ SARITA BIALY PARABOILED 4x100G KAR.;2;1,66;3,32;2,85;5,7;2,99;5,98;0,01;41,75;1,19;2,38;0,01
01.11.2018;666;GROATS_RICE_PASTA;RYZ SONKO  4X100G;17;1,79;30,41;2,85;48,45;2,99;50,83;0,05;37,23;1,06;18,04;0,1
01.11.2018;1799;GROATS_RICE_PASTA;RYZ SONKO BRAZOWY 4X100 GR;2;1,76;3,52;3,35;6,7;3,52;7,04;0,01;47,46;1,59;3,18;0,02
01.11.2018;10193;BREAD;S BABKA/KEKS;3;5,1;15,3;6,66;19,98;7,19;21,57;0,02;23,42;1,56;4,68;0,03
01.11.2018;3096;BREAD;S BABKI 0_35KG;1;6,5;6,5;9,26;9,26;10;10;0,01;29,81;2,76;2,76;0,02
01.11.2018;18511;BREAD;S BULKA SOJOWA;246;0,74;182,04;0,85;209,1;0,89;218,94;0,23;12,94;0,11;27,06;0,15
01.11.2018;8661;BREAD;S CHLEB KROJONY 0_6KG;25,5;2,65;67,58;3,13;79,82;3,29;83,9;0,09;15,33;0,48;12,24;0,07
01.11.2018;6215;BREAD;S CHLEB KROJONY 1KG;10;3,56;35,6;4,95;49,5;5,2;52;0,05;28,08;1,39;13,9;0,08
01.11.2018;8860;BREAD;S CHLEB PSZENNY 0_25KG;81;2,07;167,87;3,29;266,69;3,45;279,65;0,29;37,05;1,22;98,82;0,56
01.11.2018;2615;BREAD;S CHLEB ZIARNISTY 0_3;64;1,73;110,73;2,25;143,79;2,36;150,75;0,16;22,99;0,52;33,06;0,19
01.11.2018;8739;BREAD;S CHLEB ZIARNISTY 0_6;27,5;3,47;95,43;4,09;112,48;4,29;117,98;0,12;15,16;0,62;17,05;0,1
01.11.2018;10648;BREAD;S CHLEB ZIARNISTY KROJONY 0_3;84;2,24;188,16;2,74;229,93;2,88;241,63;0,25;18,17;0,5;41,77;0,24
01.11.2018;11989;BREAD;S CIASTKA KRUCHPLACEK DROZDZOWY;14,445;15,08;217,84;22,2;320,68;23,99;346,51;0,36;32,07;7,12;102,84;0,58
01.11.2018;9412;BREAD;S JABLECZ/MURZYN/JOGURTOWY;5;8;40;10,18;50,9;10,99;54,95;0,06;21,41;2,18;10,9;0,06
01.11.2018;9110;GENERAL_FOOD;S SERNIK;3;9,5;28,5;12,03;36,09;12,99;38,97;0,04;21,03;2,53;7,59;0,04
01.11.2018;5342;BREAD;S SKUBANIEC FOREMKA;1;9,5;9,5;12,5;12,5;13,5;13,5;0,01;24;3;3;0,02
01.11.2018;16269;GENERAL_FOOD;SALATKA SLEDZ+GROSZEK 150 G;1;1,68;1,68;2,45;2,45;2,57;2,57;0;31,43;0,77;0,77;0
01.11.2018;3584;GENERAL_FOOD;SALATKA WARZYWNA 500 G SKORUPKA;5;1,76;8,8;2,36;11,8;2,55;12,75;0,01;25,42;0,6;3;0,02
01.11.2018;10293;GROATS_RICE_PASTA;SALCESON BIA?Y 125 G;5;1,74;8,7;2,28;11,4;2,39;11,95;0,01;23,68;0,54;2,7;0,02
01.11.2018;10294;GROATS_RICE_PASTA;SALCESON CZARNY 125 G;2;1,74;3,48;2,28;4,56;2,39;4,78;0;23,68;0,54;1,08;0,01
01.11.2018;6027;FISH;SALSA/RYBA DORSZOWATA Z WARZYWAMI KG;0,425;15,29;6,5;20,94;8,9;22;9,35;0,01;26,97;5,65;2,4;0,01
01.11.2018;14136;VEGETABLES;SA?ATA MIX  Z RUCOL? 160GR GRZESKOWIAK;1;4;4;5;5;5,4;5,4;0,01;20;1;1;0,01
01.11.2018;1299;FISH;SA?ATKA SLEDZIOWA 150 G;3;1,81;5,43;2,27;6,81;2,45;7,35;0,01;20,26;0,46;1,38;0,01
01.11.2018;1301;FISH;SA?ATKA SLEDZIOWA 150 G;2;1,81;3,62;1,38;2,76;1,5;2,99;0;-31,16;-0,43;-0,86;0
01.11.2018;7943;SWEETS;SCHOGETTEN BLACK WHITE 100 G;1;1,74;1,74;2,84;2,84;3,49;3,49;0;38,73;1,1;1,1;0,01
01.11.2018;17180;SWEETS;SCHOGETTEN CZEK.100G TIRAMIS;1;1,74;1,74;2,84;2,84;3,49;3,49;0;38,73;1,1;1,1;0,01
01.11.2018;18106;CHEMISTRY;SCIERKI UNIWERSALNE 3X;5;1,22;6,1;1,73;8,67;2,13;10,65;0,01;29,64;0,51;2,57;0,01
01.11.2018;8525;SWEETS;SEKACZ KAKAOWY WIS?A 24 G;38;0,53;20,14;0,81;30,78;1;38;0,04;34,57;0,28;10,64;0,06
01.11.2018;1170;DAIRY_CHESSE;SER BRIE TUREK NATURALNY 125G;3;3,61;10,83;4,75;14,25;4,99;14,97;0,02;24;1,14;3,42;0,02
01.11.2018;3150;DAIRY_CHESSE;SER CAMEMBERT TUREK NATURALNY 120 G;15;3,24;48,57;4,75;71,25;4,99;74,85;0,08;31,83;1,51;22,68;0,13
01.11.2018;8683;DAIRY_CHESSE;SER CAPREESI 150 G ZIOLA;1;2,83;2,83;3,8;3,8;3,99;3,99;0;25,53;0,97;0,97;0,01
01.11.2018;8684;DAIRY_CHESSE;SER CAPRESI 150 G PAPRYKA;1;2,83;2,83;3,8;3,8;3,99;3,99;0;25,53;0,97;0,97;0,01
01.11.2018;8685;DAIRY_CHESSE;SER CAPRESI 150 G SMIETANK.;3;2,83;8,49;3,8;11,4;3,99;11,97;0,01;25,53;0,97;2,91;0,02
01.11.2018;1848;DAIRY_CHESSE;SER EDEN/GOUDA/MORSKI/EDEK;4,195;13,94;58,48;20,94;87,84;22;92,28;0,1;33,42;7;29,36;0,17
01.11.2018;1315;DAIRY_CHESSE;SER FAVITA 270G;3;3,09;9,27;3,99;11,97;4,19;12,57;0,01;22,56;0,9;2,7;0,02
01.11.2018;1316;DAIRY_CHESSE;SER FAVITA 270G;3;3,09;9,27;3,99;11,97;4,19;12,57;0,01;22,56;0,9;2,7;0,02
01.11.2018;13889;DAIRY_CHESSE;SER FAVITA 270G 45 %NIEBIESKI;3;3,09;9,27;3,99;11,97;4,19;12,57;0,01;22,56;0,9;2,7;0,02
01.11.2018;6250;DAIRY_CHESSE;SER KANAPKOWY DEMI ZE SZCZYPIORKIEM 100G;7;1,31;9,17;1,48;10,39;1,56;10,9;0,01;11,74;0,17;1,22;0,01
01.11.2018;5580;DAIRY_CHESSE;SER LA POLLE BRI 125 G;3;2,96;8,88;4,18;12,54;4,39;13,17;0,01;29,19;1,22;3,66;0,02
01.11.2018;11439;DAIRY_CHESSE;SER LOWICKI;3;15;45,01;19,03;57,1;19,99;59,98;0,06;21,17;4,03;12,09;0,07
01.11.2018;4018;DAIRY_CHESSE;SER MASCARPONE 250 G MLEKOMA;5;4,74;23,7;6,66;33,3;6,99;34,95;0,04;28,83;1,92;9,6;0,05
01.11.2018;13581;DAIRY_CHESSE;SER MLEKPOL EDAMSKI 150G PLASTRY;17;2,52;42,77;3,8;64,6;3,99;67,83;0,07;33,79;1,28;21,83;0,12
01.11.2018;13583;DAIRY_CHESSE;SER MLEKPOL KROLEWSKI Z KOLNA 150G PLAS;3;2,45;7,35;3,8;11,4;3,99;11,97;0,01;35,53;1,35;4,05;0,02
01.11.2018;18517;DAIRY_CHESSE;SER MLEKPOL SALAMI ZOLTY PLASTRY;9;2,45;22,05;3,8;34,2;3,99;35,91;0,04;35,53;1,35;12,15;0,07
01.11.2018;7044;DAIRY_CHESSE;SER MOZZARELLA 250 G;1;4,18;4,18;5,9;5,9;6,19;6,19;0,01;29,15;1,72;1,72;0,01
01.11.2018;1114;DAIRY_CHESSE;SER PLASRTY Z SZYNKA 130G LACTIMA;1;2,04;2,04;1,62;1,62;1,7;1,7;0;-25,93;-0,42;-0,42;0
01.11.2018;13196;DAIRY_CHESSE;SER PLASTRY GOUDA 130G LACTIMA;5;2,04;10,2;2,66;13,3;2,79;13,95;0,01;23,31;0,62;3,1;0,02
01.11.2018;14732;DAIRY_CHESSE;SER PULAWSKI/GOUDA/CAMELOT;2,52;15,01;37,83;20,94;52,77;22;55,44;0,06;28,31;5,93;14,94;0,08
01.11.2018;2088;DAIRY_CHESSE;SER SALAMI WOSK SREM;7,405;17,15;127;21,7;160,68;22,78;168,7;0,17;20,96;4,55;33,68;0,19
01.11.2018;6281;DAIRY_CHESSE;SER SMAZONY 100G KOSTKA SREM;4;2,03;8,12;2,75;11;2,89;11,56;0,01;26,18;0,72;2,88;0,02
01.11.2018;1199;DAIRY_CHESSE;SER SMAZONY 200G KOWALEW;11;3,49;38,35;4,75;52,25;4,99;54,89;0,06;26,6;1,26;13,9;0,08
01.11.2018;1200;DAIRY_CHESSE;SER SMAZONY 200G SREM..;97;3,9;378,3;4,91;476,75;5,16;500,67;0,52;20,65;1,01;98,45;0,56
01.11.2018;17632;DAIRY_CHESSE;SER TOP SZYNKA SERTOP;10;1,49;14,9;1,8;18;1,89;18,9;0,02;17,22;0,31;3,1;0,02
01.11.2018;1309;DAIRY_CHESSE;SER TOP ZLOTY EMENTALER SERTOP;6;1,59;9,54;1,99;11,94;2,09;12,54;0,01;20,1;0,4;2,4;0,01
01.11.2018;3203;DAIRY_CHESSE;SER TOP.WEDZONY MLEKPOL LUZ;0,415;16;6,64;22,87;9,49;24;9,96;0,01;30,03;6,87;2,85;0,02
01.11.2018;13890;DAIRY_CHESSE;SER WIEDENSKI RICOTTA;2,05;11,76;24,11;18,08;37,06;19;38,94;0,04;34,94;6,32;12,95;0,07
01.11.2018;3857;GENERAL_FOOD;SERDELKI Z DROBIEM;4,485;9,57;42,93;10,84;48,6;11,38;51,03;0,05;11,67;1,26;5,67;0,03
01.11.2018;8949;DAIRY_CHESSE;SEREK HEJ BRZOSKWINIA 150 G;5;0,99;4,95;1,42;7,1;1,49;7,45;0,01;30,28;0,43;2,15;0,01
01.11.2018;8952;DAIRY_CHESSE;SEREK HEJ TRUSKAWKA 150 G;3;0,99;2,97;1,42;4,26;1,49;4,47;0;30,28;0,43;1,29;0,01
01.11.2018;8948;DAIRY_CHESSE;SEREK HEJ WANILIA 150 G;7;0,99;6,93;1,42;9,94;1,49;10,43;0,01;30,28;0,43;3,01;0,02
01.11.2018;4206;KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH;SEREK SMACZEK  125 G JANA SZCZYPIOREK;3;1,39;4,17;1,9;5,7;1,99;5,97;0,01;26,84;0,51;1,53;0,01
01.11.2018;6916;DAIRY_CHESSE;SEREK SMACZEK 125G JANA NATURALNY;2;1,39;2,78;1,9;3,8;1,99;3,98;0;26,84;0,51;1,02;0,01
01.11.2018;19498;DAIRY_CHESSE;SEREK TOP.150 G MLEKOPOL;2;2,41;4,82;3,06;6,11;3,21;6,42;0,01;21,11;0,65;1,29;0,01
01.11.2018;19497;DAIRY_CHESSE;SEREK TOP.150 G MLEKOPOL;2;2,41;4,82;3,06;6,11;3,21;6,42;0,01;21,11;0,65;1,29;0,01
01.11.2018;2917;DAIRY_CHESSE;SEREK WIEJSKI 200G ZIARNISTY COTTAGE;80;1,39;111,04;2,08;166,39;2,18;174,35;0,18;33,27;0,69;55,35;0,31
01.11.2018;7326;DAIRY_CHESSE;SEREK WIEJSKI PIATNICA ZE SZCZYPIORKIEM;1;1,39;1,39;2,18;2,18;2,29;2,29;0;36,24;0,79;0,79;0
01.11.2018;10310;DAIRY_CHESSE;SERKI WEDZONE /4/ 120 G;3;3,55;10,65;4,87;14,61;5,11;15,33;0,02;27,1;1,32;3,96;0,02
01.11.2018;10315;DAIRY_CHESSE;SERKI WEDZONE NITKI 120 G;4;3,55;14,2;4,87;19,48;5,11;20,44;0,02;27,1;1,32;5,28;0,03
01.11.2018;8344;DAIRY_CHESSE;SERNICZEK  Z WISNIAMI CZARNKOW 150GR;2;1,37;2,74;1,94;3,88;2,09;4,18;0;29,38;0,57;1,14;0,01
01.11.2018;8557;DAIRY_CHESSE;SERNICZEK TRUSKAWKOWY 150 G;9;1,37;12,33;1,94;17,46;2,09;18,81;0,02;29,38;0,57;5,13;0,03
